"Condition_Num","booklet","correct","correct_response","passage","response","response_time"
"1","1","undefined","NA","1","space","2433"
"1","1","undefined","NA","1","space","16224"
"1","1","undefined","NA","1","space","12778"
"1","1","undefined","NA","1","n","3595"
"1","1","undefined","NA","1","space","17718"
"1","1","undefined","NA","1","n","2106"
"1","1","undefined","NA","1","space","8884"
"1","1","undefined","NA","1","space","7858"
"1","1","undefined","NA","1","space","9125"
"1","1","undefined","NA","1","space","10637"
"1","1","undefined","NA","1","space","3631"
"1","1","undefined","NA","1","space","10671"
"1","1","undefined","NA","1","space","6607"
"1","1","undefined","NA","1","space","4753"
"1","1","undefined","NA","1","space","4431"
"1","1","undefined","NA","1","space","9052"
"1","1","undefined","NA","1","space","3542"
"1","1","undefined","NA","1","space","6419"
"1","1","undefined","NA","1","space","9179"
"1","1","undefined","NA","1","space","3268"
"1","1","undefined","NA","1","space","7960"
"1","1","undefined","NA","1","n","7866"
"1","1","undefined","NA","1","space","3330"
"1","1","undefined","NA","1","space","13091"
"1","1","undefined","NA","1","y","2363"
"1","1","undefined","NA","1","space","12864"
"1","1","undefined","NA","1","n","2763"
"1","1","undefined","NA","1","space","7263"
"1","1","undefined","NA","1","n","2410"
"1","1","undefined","NA","1","space","4096"
"1","1","undefined","NA","1","space","4670"
"1","1","undefined","NA","1","space","9318"
"1","1","undefined","NA","1","space","4047"
"1","1","undefined","NA","1","space","4848"
"1","1","undefined","NA","1","space","6085"
"1","1","undefined","NA","1","space","14616"
"1","1","undefined","NA","1","space","10664"
"1","1","undefined","NA","1","y","1882"
"","","1","b","1","b","3703"
"","","1","a","1","a","6193"
"","","1","e","1","e","5715"
"","","1","c","1","c","9598"
"","","1","b","1","b","10558"
"","","0","e","1","b","15295"
"","","0","b","1","a","11935"
"","","1","a","1","a","17976"
"2","1","0","a","2","space","1035"
"2","1","0","a","2","space","5965"
"2","1","0","a","2","space","5036"
"2","1","0","a","2","space","6293"
"2","1","0","a","2","space","6355"
"2","1","0","a","2","space","2039"
"2","1","0","a","2","space","1747"
"2","1","0","a","2","space","4878"
"2","1","0","a","2","space","7154"
"2","1","0","a","2","y","2058"
"2","1","0","a","2","space","2993"
"2","1","0","a","2","space","2770"
"2","1","0","a","2","space","10552"
"2","1","0","a","2","n","2468"
"2","1","0","a","2","space","6256"
"","","1","c","2","c","3833"
"","","1","d","2","d","11246"
"","","1","d","2","d","4511"
"","","0","e","2","b","5598"
"1","1","0","e","3","space","800"
"1","1","0","e","3","space","4895"
"1","1","0","e","3","space","8239"
"1","1","0","e","3","space","5888"
"1","1","0","e","3","space","6481"
"1","1","0","e","3","space","10804"
"1","1","0","e","3","y","2922"
"1","1","0","e","3","space","7340"
"1","1","0","e","3","space","4308"
"1","1","0","e","3","space","6684"
"1","1","0","e","3","space","8206"
"1","1","0","e","3","y","1369"
"","","1","c","3","c","5674"
"","","1","d","3","d","9497"
"","","0","c","3","a","17456"
"","","1","e","3","e","7591"
"2","1","0","e","4","space","951"
"2","1","0","e","4","space","4913"
"2","1","0","e","4","space","3538"
"2","1","0","e","4","space","7389"
"2","1","0","e","4","space","3042"
"2","1","0","e","4","space","5089"
"2","1","0","e","4","space","2616"
"2","1","0","e","4","space","7465"
"2","1","0","e","4","y","1497"
"2","1","0","e","4","space","10945"
"2","1","0","e","4","y","1642"
"2","1","0","e","4","space","2097"
"2","1","0","e","4","space","6278"
"2","1","0","e","4","y","2506"
"2","1","0","e","4","space","3589"
"2","1","0","e","4","n","1770"
"2","1","0","e","4","space","11509"
"2","1","0","e","4","space","16636"
"","","1","b","4","b","3994"
"","","1","a","4","a","2320"
"","","0","a","4","e","12284"
"","","1","d","4","d","8710"
"1","1","0","d","5","space","843"
"1","1","0","d","5","space","9120"
"1","1","0","d","5","space","17368"
"1","1","0","d","5","space","4278"
"1","1","0","d","5","space","8174"
"1","1","0","d","5","y","1818"
"1","1","0","d","5","space","7603"
"1","1","0","d","5","space","12924"
"1","1","0","d","5","y","1274"
"1","1","0","d","5","space","2737"
"1","1","0","d","5","space","8470"
"1","1","0","d","5","space","10126"
"1","1","0","d","5","y","1322"
"","","1","b","5","b","4951"
"","","1","b","5","b","8671"
"","","1","c","5","c","2769"
"","","1","d","5","d","15020"
"2","1","0","d","6","space","747"
"2","1","0","d","6","space","2403"
"2","1","0","d","6","n","1738"
"2","1","0","d","6","space","9183"
"2","1","0","d","6","space","2002"
"2","1","0","d","6","space","5495"
"2","1","0","d","6","space","3494"
"2","1","0","d","6","space","3567"
"2","1","0","d","6","space","5742"
"2","1","0","d","6","n","1866"
"2","1","0","d","6","space","2944"
"2","1","0","d","6","space","2401"
"2","1","0","d","6","space","2976"
"2","1","0","d","6","space","2295"
"2","1","0","d","6","space","2963"
"2","1","0","d","6","y","1466"
"2","1","0","d","6","space","2624"
"2","1","0","d","6","space","3302"
"2","1","0","d","6","n","1515"
"2","1","0","d","6","space","3328"
"","","1","d","6","d","4731"
"","","1","c","6","c","4853"
"","","0","d","6","b","6163"
"","","1","d","6","d","8487"
"1","1","0","d","7","space","698"
"1","1","0","d","7","space","8186"
"1","1","0","d","7","space","4061"
"1","1","0","d","7","space","7530"
"1","1","0","d","7","y","1626"
"1","1","0","d","7","space","7211"
"1","1","0","d","7","space","9690"
"1","1","0","d","7","space","17385"
"1","1","0","d","7","space","4837"
"1","1","0","d","7","space","6901"
"1","1","0","d","7","space","10971"
