"Condition_Num","booklet","correct","correct_response","passage","response","response_time"
"1","1","undefined","NA","1","space","1523"
"1","1","undefined","NA","1","space","12522"
"1","1","undefined","NA","1","space","22234"
"1","1","undefined","NA","1","y","94635"
"1","1","undefined","NA","1","space","22351"
"1","1","undefined","NA","1","n","4665"
"1","1","undefined","NA","1","space","14899"
"1","1","undefined","NA","1","space","11623"
"1","1","undefined","NA","1","space","12750"
"1","1","undefined","NA","1","space","10766"
"1","1","undefined","NA","1","space","5777"
"1","1","undefined","NA","1","space","7360"
"1","1","undefined","NA","1","space","5598"
"1","1","undefined","NA","1","space","6627"
"1","1","undefined","NA","1","space","12783"
"1","1","undefined","NA","1","space","10812"
"1","1","undefined","NA","1","space","3601"
"1","1","undefined","NA","1","space","4403"
"1","1","undefined","NA","1","space","8267"
"1","1","undefined","NA","1","space","9474"
"1","1","undefined","NA","1","space","5921"
"1","1","undefined","NA","1","n","5993"
"1","1","undefined","NA","1","space","3766"
"1","1","undefined","NA","1","space","7190"
"1","1","undefined","NA","1","y","3530"
"1","1","undefined","NA","1","space","10978"
"1","1","undefined","NA","1","y","10954"
"1","1","undefined","NA","1","space","7375"
"1","1","undefined","NA","1","y","12138"
"1","1","undefined","NA","1","space","4279"
"1","1","undefined","NA","1","space","2884"
"1","1","undefined","NA","1","space","8469"
"1","1","undefined","NA","1","space","7134"
"1","1","undefined","NA","1","space","5136"
"1","1","undefined","NA","1","space","6928"
"1","1","undefined","NA","1","space","9496"
"1","1","undefined","NA","1","space","5944"
"1","1","undefined","NA","1","n","11291"
"","","0","b","1","c","25117"
"","","1","a","1","a","11185"
"","","0","e","1","b","5666"
"","","0","c","1","d","13133"
"","","0","b","1","c","16478"
"","","0","e","1","d","24656"
"","","0","b","1","e","40303"
"","","1","a","1","a","20335"
"2","1","0","a","2","space","1130"
"2","1","0","a","2","space","14637"
"2","1","0","a","2","space","4660"
"2","1","0","a","2","space","6800"
"2","1","0","a","2","space","6680"
"2","1","0","a","2","space","4979"
"2","1","0","a","2","space","6031"
"2","1","0","a","2","space","8685"
"2","1","0","a","2","space","5626"
"2","1","0","a","2","n","3386"
"2","1","0","a","2","space","4627"
"2","1","0","a","2","space","3794"
"2","1","0","a","2","space","12041"
"2","1","0","a","2","n","1785"
"2","1","0","a","2","space","7951"
"","","1","c","2","c","5017"
"","","1","d","2","d","11943"
"","","1","d","2","d","15314"
"","","1","e","2","e","12406"
"1","1","0","e","3","space","900"
"1","1","0","e","3","space","7665"
"1","1","0","e","3","space","11183"
"1","1","0","e","3","space","13855"
"1","1","0","e","3","space","9269"
"1","1","0","e","3","space","11520"
"1","1","0","e","3","y","2619"
"1","1","0","e","3","space","8109"
"1","1","0","e","3","space","8991"
"1","1","0","e","3","space","9470"
"1","1","0","e","3","space","8464"
"1","1","0","e","3","n","3929"
"","","1","c","3","c","34283"
"","","0","d","3","c","34377"
"","","0","c","3","a","15400"
"","","1","e","3","e","10856"
"2","1","0","e","4","space","1145"
"2","1","0","e","4","space","11156"
"2","1","0","e","4","space","3267"
"2","1","0","e","4","space","7294"
"2","1","0","e","4","space","6163"
"2","1","0","e","4","space","5123"
"2","1","0","e","4","space","4420"
"2","1","0","e","4","space","6905"
"2","1","0","e","4","n","3850"
"2","1","0","e","4","space","10906"
"2","1","0","e","4","y","2249"
"2","1","0","e","4","space","3938"
"2","1","0","e","4","space","5349"
"2","1","0","e","4","n","2667"
"2","1","0","e","4","space","3764"
"2","1","0","e","4","n","3146"
"2","1","0","e","4","space","8445"
"2","1","0","e","4","space","15366"
"","","0","b","4","c","9082"
"","","0","a","4","b","7583"
"","","1","a","4","a","19789"
"","","0","d","4","a","17010"
"1","1","0","d","5","space","1114"
"1","1","0","d","5","space","5271"
"1","1","0","d","5","space","9513"
"1","1","0","d","5","space","8063"
"1","1","0","d","5","space","7714"
"1","1","0","d","5","y","4889"
"1","1","0","d","5","space","8950"
"1","1","0","d","5","space","27533"
"1","1","0","d","5","y","2057"
"1","1","0","d","5","space","2948"
"1","1","0","d","5","space","9977"
"1","1","0","d","5","space","5215"
"1","1","0","d","5","y","1225"
"","","0","b","5","a","5705"
"","","0","b","5","e","11567"
"","","1","c","5","c","9715"
"","","0","d","5","c","11350"
"2","1","0","d","6","space","945"
"2","1","0","d","6","space","3156"
"2","1","0","d","6","y","3064"
"2","1","0","d","6","space","171"
"2","1","0","d","6","space","2451"
"2","1","0","d","6","space","13076"
"2","1","0","d","6","space","2882"
"2","1","0","d","6","space","3327"
"2","1","0","d","6","space","5359"
"2","1","0","d","6","n","1802"
"2","1","0","d","6","space","2865"
"2","1","0","d","6","space","2882"
"2","1","0","d","6","space","3586"
"2","1","0","d","6","space","1970"
"2","1","0","d","6","space","4291"
"2","1","0","d","6","n","2057"
"2","1","0","d","6","space","4416"
"2","1","0","d","6","space","3904"
"2","1","0","d","6","n","1689"
"2","1","0","d","6","space","3599"
"","","0","d","6","c","16074"
"","","1","c","6","c","16752"
"","","0","d","6","b","13167"
"","","0","d","6","e","8102"
"1","1","0","d","7","space","951"
"1","1","0","d","7","space","11286"
"1","1","0","d","7","space","9471"
"1","1","0","d","7","space","11602"
"1","1","0","d","7","y","2490"
"1","1","0","d","7","space","4286"
"1","1","0","d","7","space","10699"
"1","1","0","d","7","space","10940"
"1","1","0","d","7","space","4823"
"1","1","0","d","7","space","6223"
"1","1","0","d","7","space","11468"
"1","1","0","d","7","space","8914"
"1","1","0","d","7","y","1962"
"","","0","a","7","b","6650"
"","","0","a","7","e","8785"
"","","0","b","7","d","10399"
"","","0","c","7","d","15412"
"2","1","0","c","8","space","1014"
"2","1","0","c","8","space","5305"
"2","1","0","c","8","space","5998"
"2","1","0","c","8","space","13086"
"2","1","0","c","8","space","5183"
"2","1","0","c","8","space","23070"
"2","1","0","c","8","y","3497"
"2","1","0","c","8","space","11140"
"2","1","0","c","8","space","5617"
"2","1","0","c","8","n","2042"
"2","1","0","c","8","space","6817"
"2","1","0","c","8","space","15239"
"2","1","0","c","8","y","4602"
"2","1","0","c","8","space","4823"
"2","1","0","c","8","space","4635"
"","","1","e","8","e","9657"
"","","1","b","8","b","7952"
"","","0","a","8","d","40094"
"","","1","e","8","e","10950"
