"Condition_Num","booklet","correct","correct_response","passage","response","response_time"
"1","1","undefined","NA","1","space","4240"
"1","1","undefined","NA","1","space","14750"
"1","1","undefined","NA","1","space","23495"
"1","1","undefined","NA","1","n","3066"
"1","1","undefined","NA","1","space","45404"
"1","1","undefined","NA","1","n","4906"
"1","1","undefined","NA","1","space","12807"
"1","1","undefined","NA","1","space","8578"
"1","1","undefined","NA","1","space","7483"
"1","1","undefined","NA","1","space","11667"
"1","1","undefined","NA","1","space","5687"
"1","1","undefined","NA","1","space","15874"
"1","1","undefined","NA","1","space","10480"
"1","1","undefined","NA","1","space","4981"
"1","1","undefined","NA","1","space","13109"
"1","1","undefined","NA","1","space","22177"
"1","1","undefined","NA","1","space","2912"
"1","1","undefined","NA","1","space","5783"
"1","1","undefined","NA","1","space","9105"
"1","1","undefined","NA","1","space","2279"
"1","1","undefined","NA","1","space","8136"
"1","1","undefined","NA","1","y","4858"
"1","1","undefined","NA","1","space","3863"
"1","1","undefined","NA","1","space","15544"
"1","1","undefined","NA","1","n","2074"
"1","1","undefined","NA","1","space","11607"
"1","1","undefined","NA","1","n","2010"
"1","1","undefined","NA","1","space","9735"
"1","1","undefined","NA","1","n","1962"
"1","1","undefined","NA","1","space","3014"
"1","1","undefined","NA","1","space","5221"
"1","1","undefined","NA","1","space","10322"
"1","1","undefined","NA","1","space","13704"
"1","1","undefined","NA","1","space","8214"
"1","1","undefined","NA","1","space","8867"
"1","1","undefined","NA","1","space","15598"
"1","1","undefined","NA","1","space","10006"
"1","1","undefined","NA","1","y","4698"
"","","1","b","1","b","6134"
"","","0","a","1","d","17957"
"","","1","e","1","e","3898"
"","","1","c","1","c","7147"
"","","0","b","1","c","13469"
"","","0","e","1","d","6127"
"","","1","b","1","b","14800"
"","","1","a","1","a","15582"
"2","1","0","a","2","space","925"
"2","1","0","a","2","space","11644"
"2","1","0","a","2","space","5176"
"2","1","0","a","2","space","5601"
"2","1","0","a","2","space","7108"
"2","1","0","a","2","space","2924"
"2","1","0","a","2","space","2482"
"2","1","0","a","2","space","7973"
"2","1","0","a","2","space","4488"
"2","1","0","a","2","n","1657"
"2","1","0","a","2","space","4531"
"2","1","0","a","2","space","6881"
"2","1","0","a","2","space","9974"
"2","1","0","a","2","n","1401"
"2","1","0","a","2","space","4800"
"","","0","c","2","e","9464"
"","","1","d","2","d","6336"
"","","0","d","2","c","8194"
"","","1","e","2","e","8082"
"1","1","0","e","3","space","1063"
"1","1","0","e","3","space","5071"
"1","1","0","e","3","space","14879"
"1","1","0","e","3","space","10095"
"1","1","0","e","3","space","8337"
"1","1","0","e","3","space","11583"
"1","1","0","e","3","n","1403"
"1","1","0","e","3","space","10724"
"1","1","0","e","3","space","7470"
"1","1","0","e","3","space","7839"
"1","1","0","e","3","space","13273"
"1","1","0","e","3","y","2490"
"","","1","c","3","c","12394"
"","","1","d","3","d","12188"
"","","1","c","3","c","9794"
"","","0","e","3","a","5249"
"2","1","0","e","4","space","886"
"2","1","0","e","4","space","3779"
"2","1","0","e","4","space","2258"
"2","1","0","e","4","space","4069"
"2","1","0","e","4","space","3668"
"2","1","0","e","4","space","7937"
"2","1","0","e","4","space","2148"
"2","1","0","e","4","space","8575"
"2","1","0","e","4","n","1642"
"2","1","0","e","4","space","10227"
"2","1","0","e","4","n","3306"
"2","1","0","e","4","space","3442"
"2","1","0","e","4","space","14625"
"2","1","0","e","4","n","1273"
"2","1","0","e","4","space","3046"
"2","1","0","e","4","n","1305"
"2","1","0","e","4","space","7231"
"2","1","0","e","4","space","14825"
"","","1","b","4","b","5464"
"","","0","a","4","d","8287"
"","","1","a","4","a","9434"
"","","0","d","4","e","12502"
"1","1","0","d","5","space","949"
"1","1","0","d","5","space","14127"
"1","1","0","d","5","space","18842"
"1","1","0","d","5","space","6736"
"1","1","0","d","5","space","6451"
"1","1","0","d","5","n","2618"
"1","1","0","d","5","space","6112"
"1","1","0","d","5","space","9230"
"1","1","0","d","5","n","1705"
"1","1","0","d","5","space","2900"
"1","1","0","d","5","space","17961"
"1","1","0","d","5","space","9903"
"1","1","0","d","5","n","2073"
"","","0","b","5","a","6088"
"","","0","b","5","d","5295"
"","","1","c","5","c","10801"
"","","0","d","5","c","18191"
"2","1","0","d","6","space","740"
"2","1","0","d","6","space","3030"
"2","1","0","d","6","n","2089"
"2","1","0","d","6","space","6174"
"2","1","0","d","6","space","3938"
"2","1","0","d","6","space","7160"
"2","1","0","d","6","space","3714"
"2","1","0","d","6","space","4912"
"2","1","0","d","6","space","6705"
"2","1","0","d","6","n","1544"
"2","1","0","d","6","space","2946"
"2","1","0","d","6","space","2354"
"2","1","0","d","6","space","3890"
"2","1","0","d","6","space","3857"
"2","1","0","d","6","space","2532"
"2","1","0","d","6","n","1578"
"2","1","0","d","6","space","8800"
"2","1","0","d","6","space","4530"
"2","1","0","d","6","n","1241"
"2","1","0","d","6","space","2564"
"","","1","d","6","d","4010"
"","","0","c","6","d","11935"
"","","1","d","6","d","7534"
"","","0","d","6","e","11021"
"1","1","0","d","7","space","770"
"1","1","0","d","7","space","6652"
"1","1","0","d","7","space","6693"
"1","1","0","d","7","space","8067"
"1","1","0","d","7","n","1801"
"1","1","0","d","7","space","7694"
"1","1","0","d","7","space","10488"
"1","1","0","d","7","space","10107"
"1","1","0","d","7","space","7806"
"1","1","0","d","7","space","8767"
"1","1","0","d","7","space","13744"
"1","1","0","d","7","space","9427"
"1","1","0","d","7","n","1608"
"","","1","a","7","a","4411"
"","","1","a","7","a","6018"
"","","1","b","7","b","7807"
"","","1","c","7","c","8766"
"2","1","0","c","8","space","752"
"2","1","0","c","8","space","3361"
"2","1","0","c","8","space","4902"
"2","1","0","c","8","space","3295"
"2","1","0","c","8","space","5312"
"2","1","0","c","8","space","9931"
"2","1","0","c","8","y","2632"
"2","1","0","c","8","space","7023"
"2","1","0","c","8","space","4990"
"2","1","0","c","8","n","3066"
"2","1","0","c","8","space","13830"
"2","1","0","c","8","space","8657"
"2","1","0","c","8","y","1914"
"2","1","0","c","8","space","7441"
"2","1","0","c","8","space","4748"
"","","0","e","8","a","6217"
"","","0","b","8","c","6865"
"","","1","a","8","a","19695"
"","","0","e","8","c","11690"
