"Condition_Num","booklet","correct","correct_response","passage","response","response_time"
"1","1","undefined","NA","1","space","989"
"1","1","undefined","NA","1","space","5098"
"1","1","undefined","NA","1","space","18141"
"1","1","undefined","NA","1","n","2698"
"1","1","undefined","NA","1","space","23964"
"1","1","undefined","NA","1","n","1434"
"1","1","undefined","NA","1","space","6984"
"1","1","undefined","NA","1","space","4486"
"1","1","undefined","NA","1","space","6684"
"1","1","undefined","NA","1","space","6077"
"1","1","undefined","NA","1","space","3920"
"1","1","undefined","NA","1","space","10454"
"1","1","undefined","NA","1","space","7133"
"1","1","undefined","NA","1","space","3377"
"1","1","undefined","NA","1","space","6479"
"1","1","undefined","NA","1","space","6441"
"1","1","undefined","NA","1","space","3218"
"1","1","undefined","NA","1","space","2961"
"1","1","undefined","NA","1","space","6970"
"1","1","undefined","NA","1","space","2471"
"1","1","undefined","NA","1","space","7208"
"1","1","undefined","NA","1","y","1130"
"1","1","undefined","NA","1","space","3441"
"1","1","undefined","NA","1","space","5816"
"1","1","undefined","NA","1","n","1158"
"1","1","undefined","NA","1","space","6296"
"1","1","undefined","NA","1","y","970"
"1","1","undefined","NA","1","space","7930"
"1","1","undefined","NA","1","n","538"
"1","1","undefined","NA","1","space","5055"
"1","1","undefined","NA","1","space","3462"
"1","1","undefined","NA","1","space","6716"
"1","1","undefined","NA","1","space","4775"
"1","1","undefined","NA","1","space","5231"
"1","1","undefined","NA","1","space","3773"
"1","1","undefined","NA","1","space","8904"
"1","1","undefined","NA","1","space","4737"
"1","1","undefined","NA","1","y","506"
"","","1","b","1","b","4602"
"","","1","a","1","a","4849"
"","","0","e","1","b","7682"
"","","1","c","1","c","12173"
"","","1","b","1","b","9039"
"","","1","e","1","e","13121"
"","","0","b","1","c","11087"
"","","0","a","1","b","14478"
"2","1","0","a","2","space","1598"
"2","1","0","a","2","space","3933"
"2","1","0","a","2","space","4415"
"2","1","0","a","2","space","6238"
"2","1","0","a","2","space","5733"
"2","1","0","a","2","space","2050"
"2","1","0","a","2","space","1538"
"2","1","0","a","2","space","6012"
"2","1","0","a","2","space","5542"
"2","1","0","a","2","y","1803"
"2","1","0","a","2","space","2098"
"2","1","0","a","2","space","2976"
"2","1","0","a","2","space","7072"
"2","1","0","a","2","n","1010"
"2","1","0","a","2","space","6030"
"","","0","c","2","d","4936"
"","","0","d","2","b","4511"
"","","1","d","2","d","4691"
"","","1","e","2","e","10645"
"1","1","0","e","3","space","1062"
"1","1","0","e","3","space","2736"
"1","1","0","e","3","space","5222"
"1","1","0","e","3","space","4687"
"1","1","0","e","3","space","5593"
"1","1","0","e","3","space","8239"
"1","1","0","e","3","n","1514"
"1","1","0","e","3","space","6892"
"1","1","0","e","3","space","3875"
"1","1","0","e","3","space","4237"
"1","1","0","e","3","space","7573"
"1","1","0","e","3","n","2282"
"","","1","c","3","c","3722"
"","","0","d","3","e","11946"
"","","1","c","3","c","9623"
"","","1","e","3","e","5865"
"2","1","0","e","4","space","918"
"2","1","0","e","4","space","3729"
"2","1","0","e","4","space","1218"
"2","1","0","e","4","space","3541"
"2","1","0","e","4","space","2561"
"2","1","0","e","4","space","3200"
"2","1","0","e","4","space","2048"
"2","1","0","e","4","space","7151"
"2","1","0","e","4","n","1564"
"2","1","0","e","4","space","8632"
"2","1","0","e","4","y","714"
"2","1","0","e","4","space","3813"
"2","1","0","e","4","space","9543"
"2","1","0","e","4","n","1083"
"2","1","0","e","4","space","3461"
"2","1","0","e","4","y","3978"
"2","1","0","e","4","space","7676"
"2","1","0","e","4","space","10279"
"","","1","b","4","b","8809"
"","","0","a","4","b","4912"
"","","0","a","4","e","14818"
"","","1","d","4","d","12310"
"1","1","0","d","5","space","1365"
"1","1","0","d","5","space","4480"
"1","1","0","d","5","space","13671"
"1","1","0","d","5","space","4095"
"1","1","0","d","5","space","6440"
"1","1","0","d","5","y","1594"
"1","1","0","d","5","space","5222"
"1","1","0","d","5","space","8141"
"1","1","0","d","5","n","1413"
"1","1","0","d","5","space","2530"
"1","1","0","d","5","space","11814"
"1","1","0","d","5","space","7009"
"1","1","0","d","5","y","1273"
"","","0","b","5","a","7173"
"","","0","b","5","e","3567"
"","","1","c","5","c","4707"
"","","0","d","5","b","8727"
"2","1","0","d","6","space","721"
"2","1","0","d","6","space","3701"
"2","1","0","d","6","y","1626"
"2","1","0","d","6","space","5455"
"2","1","0","d","6","space","1379"
"2","1","0","d","6","space","5639"
"2","1","0","d","6","space","2738"
"2","1","0","d","6","space","5144"
"2","1","0","d","6","space","5141"
"2","1","0","d","6","y","1338"
"2","1","0","d","6","space","2529"
"2","1","0","d","6","space","1606"
"2","1","0","d","6","space","2562"
"2","1","0","d","6","space","1808"
"2","1","0","d","6","space","3380"
"2","1","0","d","6","y","1353"
"2","1","0","d","6","space","2862"
"2","1","0","d","6","space","3362"
"2","1","0","d","6","n","1417"
"2","1","0","d","6","space","2543"
"","","0","d","6","a","6009"
"","","1","c","6","c","11920"
"","","0","d","6","b","5943"
"","","0","d","6","e","7069"
"1","1","0","d","7","space","902"
"1","1","0","d","7","space","5113"
"1","1","0","d","7","space","4111"
"1","1","0","d","7","space","5912"
"1","1","0","d","7","y","2261"
"1","1","0","d","7","space","8106"
"1","1","0","d","7","space","10565"
"1","1","0","d","7","space","5994"
"1","1","0","d","7","space","6454"
"1","1","0","d","7","space","4606"
"1","1","0","d","7","space","6730"
"1","1","0","d","7","space","5448"
"1","1","0","d","7","y","1578"
"","","0","a","7","d","6955"
"","","0","a","7","b","4032"
