"Condition_Num","booklet","correct","correct_response","passage","response","response_time"
"2","2","undefined","NA","1","space","1710"
"2","2","undefined","NA","1","space","8989"
"2","2","undefined","NA","1","space","18951"
"2","2","undefined","NA","1","y","3593"
"2","2","undefined","NA","1","space","34916"
"2","2","undefined","NA","1","y","2713"
"2","2","undefined","NA","1","space","4990"
"2","2","undefined","NA","1","space","3159"
"2","2","undefined","NA","1","space","4619"
"2","2","undefined","NA","1","space","4483"
"2","2","undefined","NA","1","space","3270"
"2","2","undefined","NA","1","space","3158"
"2","2","undefined","NA","1","space","3566"
"2","2","undefined","NA","1","space","9941"
"2","2","undefined","NA","1","space","10818"
"2","2","undefined","NA","1","space","4656"
"2","2","undefined","NA","1","space","3874"
"2","2","undefined","NA","1","space","2713"
"2","2","undefined","NA","1","space","9886"
"2","2","undefined","NA","1","space","3684"
"2","2","undefined","NA","1","space","4496"
"2","2","undefined","NA","1","space","2770"
"2","2","undefined","NA","1","space","5231"
"2","2","undefined","NA","1","space","5276"
"2","2","undefined","NA","1","space","4784"
"2","2","undefined","NA","1","space","2663"
"2","2","undefined","NA","1","space","6022"
"2","2","undefined","NA","1","n","3194"
"2","2","undefined","NA","1","space","9666"
"2","2","undefined","NA","1","space","15155"
"2","2","undefined","NA","1","n","2234"
"2","2","undefined","NA","1","space","15080"
"2","2","undefined","NA","1","n","5514"
"2","2","undefined","NA","1","space","11645"
"2","2","undefined","NA","1","n","6459"
"2","2","undefined","NA","1","space","3172"
"2","2","undefined","NA","1","space","10311"
"2","2","undefined","NA","1","space","3230"
"2","2","undefined","NA","1","space","2145"
"2","2","undefined","NA","1","space","3520"
"2","2","undefined","NA","1","space","10581"
"2","2","undefined","NA","1","space","4670"
"2","2","undefined","NA","1","space","6543"
"2","2","undefined","NA","1","space","5164"
"2","2","undefined","NA","1","space","8068"
"2","2","undefined","NA","1","space","10297"
"2","2","undefined","NA","1","n","1851"
"","","1","b","1","b","3673"
"","","1","a","1","a","4782"
"","","1","e","1","e","4376"
"","","1","c","1","c","20558"
"","","1","b","1","b","11997"
"","","0","e","1","c","15542"
"","","1","b","1","b","18918"
"","","1","a","1","a","12814"
"1","2","0","a","2","space","1271"
"1","2","0","a","2","space","37639"
"1","2","0","a","2","space","6839"
"1","2","0","a","2","space","4452"
"1","2","0","a","2","space","16060"
"1","2","0","a","2","space","6995"
"1","2","0","a","2","space","7478"
"1","2","0","a","2","space","11004"
"1","2","0","a","2","space","4536"
"1","2","0","a","2","y","5066"
"1","2","0","a","2","space","3905"
"1","2","0","a","2","space","6430"
"1","2","0","a","2","space","37055"
"1","2","0","a","2","n","2425"
"1","2","0","a","2","space","15493"
"","","1","c","2","c","4088"
"","","1","d","2","d","12719"
"","","1","d","2","d","4343"
"","","1","e","2","e","10215"
"2","2","0","e","3","space","1031"
"2","2","0","e","3","space","5188"
"2","2","0","e","3","space","1845"
"2","2","0","e","3","space","11635"
"2","2","0","e","3","space","17087"
"2","2","0","e","3","space","12388"
"2","2","0","e","3","space","2743"
"2","2","0","e","3","space","35245"
"2","2","0","e","3","n","6907"
"2","2","0","e","3","space","7644"
