"Condition_Num","booklet","correct","correct_response","passage","response","response_time"
"1","1","undefined","NA","1","space","1328"
"1","1","undefined","NA","1","space","15582"
"1","1","undefined","NA","1","space","18684"
"1","1","undefined","NA","1","y","15769"
"1","1","undefined","NA","1","space","21254"
"1","1","undefined","NA","1","n","2747"
"1","1","undefined","NA","1","space","10898"
"1","1","undefined","NA","1","space","6127"
"1","1","undefined","NA","1","space","6252"
"1","1","undefined","NA","1","space","11376"
"1","1","undefined","NA","1","space","6494"
"1","1","undefined","NA","1","space","4975"
"1","1","undefined","NA","1","space","2559"
"1","1","undefined","NA","1","space","6226"
"1","1","undefined","NA","1","space","4976"
"1","1","undefined","NA","1","space","5903"
"1","1","undefined","NA","1","space","2930"
"1","1","undefined","NA","1","space","4850"
"1","1","undefined","NA","1","space","12122"
"1","1","undefined","NA","1","space","3314"
"1","1","undefined","NA","1","space","7351"
"1","1","undefined","NA","1","n","2683"
"1","1","undefined","NA","1","space","3171"
"1","1","undefined","NA","1","space","5538"
"1","1","undefined","NA","1","n","1867"
"1","1","undefined","NA","1","space","7664"
"1","1","undefined","NA","1","y","2154"
"1","1","undefined","NA","1","space","8141"
"1","1","undefined","NA","1","y","2762"
"1","1","undefined","NA","1","space","4429"
"1","1","undefined","NA","1","space","3295"
"1","1","undefined","NA","1","space","6581"
"1","1","undefined","NA","1","space","5358"
"1","1","undefined","NA","1","space","5616"
"1","1","undefined","NA","1","space","5712"
"1","1","undefined","NA","1","space","17177"
"1","1","undefined","NA","1","space","5405"
"1","1","undefined","NA","1","y","1802"
"","","0","b","1","c","16316"
"","","1","a","1","a","4387"
"","","1","e","1","e","3972"
"","","0","c","1","d","8285"
"","","1","b","1","b","9455"
"","","0","e","1","d","10304"
"","","0","b","1","a","14798"
"","","1","a","1","a","15295"
"2","1","0","a","2","space","1658"
"2","1","0","a","2","space","6823"
"2","1","0","a","2","space","2464"
"2","1","0","a","2","space","4958"
"2","1","0","a","2","space","4182"
"2","1","0","a","2","space","2067"
"2","1","0","a","2","space","2737"
"2","1","0","a","2","space","12054"
"2","1","0","a","2","space","2577"
"2","1","0","a","2","y","1690"
"2","1","0","a","2","space","1476"
"2","1","0","a","2","space","1714"
"2","1","0","a","2","space","1135"
"2","1","0","a","2","n","1899"
"2","1","0","a","2","space","144"
"","","1","c","2","c","5481"
"","","0","d","2","a","26686"
"","","1","d","2","d","5065"
"","","0","e","2","b","9141"
"1","1","0","e","3","space","1047"
"1","1","0","e","3","space","3584"
"1","1","0","e","3","space","13073"
"1","1","0","e","3","space","4207"
"1","1","0","e","3","space","3743"
"1","1","0","e","3","space","5871"
"1","1","0","e","3","y","1638"
"1","1","0","e","3","space","5820"
"1","1","0","e","3","space","4630"
"1","1","0","e","3","space","4038"
"1","1","0","e","3","space","6472"
"1","1","0","e","3","n","2954"
"","","1","c","3","c","6714"
"","","0","d","3","c","11146"
"","","1","c","3","c","18128"
"","","1","e","3","e","8311"
"2","1","0","e","4","space","742"
"2","1","0","e","4","space","11201"
"2","1","0","e","4","space","2513"
"2","1","0","e","4","space","4382"
"2","1","0","e","4","space","3058"
"2","1","0","e","4","space","6737"
"2","1","0","e","4","space","6662"
"2","1","0","e","4","space","11548"
"2","1","0","e","4","y","2282"
"2","1","0","e","4","space","7336"
"2","1","0","e","4","y","2438"
"2","1","0","e","4","space","1590"
"2","1","0","e","4","space","6851"
"2","1","0","e","4","n","1721"
"2","1","0","e","4","space","1926"
"2","1","0","e","4","n","761"
"2","1","0","e","4","space","4174"
"2","1","0","e","4","space","1335"
"","","1","b","4","b","8278"
"","","0","a","4","d","6239"
"","","0","a","4","d","14825"
"","","0","d","4","c","11491"
"1","1","0","d","5","space","1078"
"1","1","0","d","5","space","4867"
"1","1","0","d","5","space","16248"
"1","1","0","d","5","space","2528"
"1","1","0","d","5","space","5642"
"1","1","0","d","5","y","1562"
"1","1","0","d","5","space","4261"
"1","1","0","d","5","space","7069"
"1","1","0","d","5","n","2026"
"1","1","0","d","5","space","2376"
"1","1","0","d","5","space","8025"
"1","1","0","d","5","space","5619"
"1","1","0","d","5","n","1017"
"","","1","b","5","b","10168"
"","","0","b","5","e","4447"
"","","1","c","5","c","4178"
"","","1","d","5","d","7452"
"2","1","0","d","6","space","822"
"2","1","0","d","6","space","1492"
"2","1","0","d","6","n","2026"
"2","1","0","d","6","space","4188"
"2","1","0","d","6","space","1954"
"2","1","0","d","6","space","5084"
"2","1","0","d","6","space","1313"
"2","1","0","d","6","space","2846"
"2","1","0","d","6","space","4041"
"2","1","0","d","6","n","986"
"2","1","0","d","6","space","1286"
"2","1","0","d","6","space","1608"
"2","1","0","d","6","space","1633"
"2","1","0","d","6","space","2130"
"2","1","0","d","6","space","1972"
"2","1","0","d","6","n","1029"
"2","1","0","d","6","space","2477"
"2","1","0","d","6","space","2803"
"2","1","0","d","6","n","1017"
"2","1","0","d","6","space","2095"
"","","1","d","6","d","4523"
"","","1","c","6","c","6447"
"","","0","d","6","c","9965"
"","","0","d","6","a","11087"
"1","1","0","d","7","space","677"
"1","1","0","d","7","space","5093"
"1","1","0","d","7","space","2782"
"1","1","0","d","7","space","4163"
"1","1","0","d","7","y","1770"
"1","1","0","d","7","space","4401"
"1","1","0","d","7","space","1610"
"1","1","0","d","7","space","762"
"1","1","0","d","7","space","1411"
"1","1","0","d","7","space","4007"
"1","1","0","d","7","space","3139"
"1","1","0","d","7","space","3779"
"1","1","0","d","7","y","1257"
"","","1","a","7","a","4282"
"","","0","a","7","c","4291"
"","","1","b","7","b","12574"
"","","0","c","7","a","6670"
"2","1","0","c","8","space","768"
"2","1","0","c","8","space","1424"
"2","1","0","c","8","space","5598"
"2","1","0","c","8","space","3839"
"2","1","0","c","8","space","3184"
"2","1","0","c","8","space","8559"
"2","1","0","c","8","n","2601"
"2","1","0","c","8","space","5094"
"2","1","0","c","8","space","4017"
"2","1","0","c","8","y","1402"
"2","1","0","c","8","space","2447"
"2","1","0","c","8","space","4994"
"2","1","0","c","8","y","1081"
"2","1","0","c","8","space","3203"
"2","1","0","c","8","space","4337"
"","","1","e","8","e","5675"
"","","0","b","8","a","6575"
"","","1","a","8","a","11341"
"","","1","e","8","e","8221"
