"Condition_Num","booklet","correct","correct_response","passage","response","response_time"
"1","1","undefined","NA","1","space","2208"
"1","1","undefined","NA","1","space","8061"
"1","1","undefined","NA","1","space","6700"
"1","1","undefined","NA","1","n","4491"
"1","1","undefined","NA","1","space","14966"
"1","1","undefined","NA","1","y","3466"
"1","1","undefined","NA","1","space","5857"
"1","1","undefined","NA","1","space","4381"
"1","1","undefined","NA","1","space","4286"
"1","1","undefined","NA","1","space","4774"
"1","1","undefined","NA","1","space","2559"
"1","1","undefined","NA","1","space","3957"
"1","1","undefined","NA","1","space","3599"
"1","1","undefined","NA","1","space","3088"
"1","1","undefined","NA","1","space","4128"
"1","1","undefined","NA","1","space","5612"
"1","1","undefined","NA","1","space","2002"
"1","1","undefined","NA","1","space","2548"
"1","1","undefined","NA","1","space","5756"
"1","1","undefined","NA","1","space","2451"
"1","1","undefined","NA","1","space","4183"
"1","1","undefined","NA","1","n","4570"
"1","1","undefined","NA","1","space","4737"
"1","1","undefined","NA","1","space","4632"
"1","1","undefined","NA","1","n","2810"
"1","1","undefined","NA","1","space","5480"
"1","1","undefined","NA","1","y","3211"
"1","1","undefined","NA","1","space","7982"
"1","1","undefined","NA","1","y","2633"
"1","1","undefined","NA","1","space","4896"
"1","1","undefined","NA","1","space","1680"
"1","1","undefined","NA","1","space","4902"
"1","1","undefined","NA","1","space","3264"
"1","1","undefined","NA","1","space","3458"
"1","1","undefined","NA","1","space","4880"
"1","1","undefined","NA","1","space","9401"
"1","1","undefined","NA","1","space","5742"
"1","1","undefined","NA","1","y","2154"
"","","0","b","1","a","14028"
"","","0","a","1","b","8069"
"","","0","e","1","a","6754"
"","","0","c","1","d","8174"
"","","0","b","1","a","9053"
"","","0","e","1","c","11615"
"","","1","b","1","b","28880"
"","","1","a","1","a","15774"
"2","1","0","a","2","space","1821"
"2","1","0","a","2","space","7406"
"2","1","0","a","2","space","3635"
"2","1","0","a","2","space","4663"
"2","1","0","a","2","space","4174"
"2","1","0","a","2","space","1667"
"2","1","0","a","2","space","1747"
"2","1","0","a","2","space","5054"
"2","1","0","a","2","space","3601"
"2","1","0","a","2","n","2490"
"2","1","0","a","2","space","1939"
"2","1","0","a","2","space","2133"
"2","1","0","a","2","space","6704"
"2","1","0","a","2","y","1897"
"2","1","0","a","2","space","4323"
"","","1","c","2","c","8088"
"","","0","d","2","a","13535"
"","","1","d","2","d","9249"
"","","1","e","2","e","8095"
"1","1","0","e","3","space","1538"
"1","1","0","e","3","space","3583"
"1","1","0","e","3","space","6406"
"1","1","0","e","3","space","3740"
"1","1","0","e","3","space","5443"
"1","1","0","e","3","space","13599"
"1","1","0","e","3","y","1722"
"1","1","0","e","3","space","11997"
"1","1","0","e","3","space","4462"
"1","1","0","e","3","space","7460"
"1","1","0","e","3","space","7841"
"1","1","0","e","3","y","2571"
"","","1","c","3","c","9226"
"","","1","d","3","d","12096"
"","","1","c","3","c","13600"
"","","0","e","3","d","3960"
"2","1","0","e","4","space","1375"
"2","1","0","e","4","space","2168"
"2","1","0","e","4","space","2002"
"2","1","0","e","4","space","3262"
"2","1","0","e","4","space","1842"
"2","1","0","e","4","space","1538"
"2","1","0","e","4","space","1938"
"2","1","0","e","4","space","5495"
"2","1","0","e","4","n","3706"
"2","1","0","e","4","space","5929"
"2","1","0","e","4","n","1914"
"2","1","0","e","4","space","1955"
"2","1","0","e","4","space","3960"
"2","1","0","e","4","n","2889"
"2","1","0","e","4","space","2100"
"2","1","0","e","4","y","2553"
"2","1","0","e","4","space","4559"
"2","1","0","e","4","space","9719"
"","","0","b","4","c","6780"
"","","0","a","4","b","6382"
"","","0","a","4","b","14876"
"","","1","d","4","d","15797"
"1","1","0","d","5","space","1409"
"1","1","0","d","5","space","2799"
"1","1","0","d","5","space","14505"
"1","1","0","d","5","space","3711"
"1","1","0","d","5","space","3186"
"1","1","0","d","5","y","2986"
"1","1","0","d","5","space","4383"
"1","1","0","d","5","space","4741"
"1","1","0","d","5","n","1961"
"1","1","0","d","5","space","1521"
"1","1","0","d","5","space","10040"
"1","1","0","d","5","space","5103"
"1","1","0","d","5","n","1723"
"","","1","b","5","b","11694"
"","","0","b","5","e","5792"
"","","1","c","5","c","7858"
"","","0","d","5","c","6804"
"2","1","0","d","6","space","1241"
