"Condition_Num","booklet","correct","correct_response","passage","response","response_time"
"2","2","undefined","NA","1","space","1188"
"2","2","undefined","NA","1","space","6930"
"2","2","undefined","NA","1","space","27921"
"2","2","undefined","NA","1","y","4474"
"2","2","undefined","NA","1","space","21918"
"2","2","undefined","NA","1","n","2361"
"2","2","undefined","NA","1","space","8326"
"2","2","undefined","NA","1","space","1582"
"2","2","undefined","NA","1","space","6574"
"2","2","undefined","NA","1","space","3134"
"2","2","undefined","NA","1","space","2705"
"2","2","undefined","NA","1","space","4559"
"2","2","undefined","NA","1","space","3364"
"2","2","undefined","NA","1","space","5574"
"2","2","undefined","NA","1","space","6450"
"2","2","undefined","NA","1","space","3121"
"2","2","undefined","NA","1","space","9487"
"2","2","undefined","NA","1","space","3395"
"2","2","undefined","NA","1","space","4191"
"2","2","undefined","NA","1","space","5103"
"2","2","undefined","NA","1","space","4951"
"2","2","undefined","NA","1","space","6897"
"2","2","undefined","NA","1","space","6641"
"2","2","undefined","NA","1","space","7662"
"2","2","undefined","NA","1","space","6914"
"2","2","undefined","NA","1","space","2418"
"2","2","undefined","NA","1","space","3935"
"2","2","undefined","NA","1","y","2890"
"2","2","undefined","NA","1","space","8868"
"2","2","undefined","NA","1","space","7391"
"2","2","undefined","NA","1","n","3801"
"2","2","undefined","NA","1","space","4131"
"2","2","undefined","NA","1","y","4362"
"2","2","undefined","NA","1","space","21600"
"2","2","undefined","NA","1","n","2490"
"2","2","undefined","NA","1","space","3614"
"2","2","undefined","NA","1","space","4638"
"2","2","undefined","NA","1","space","4961"
"2","2","undefined","NA","1","space","13058"
"2","2","undefined","NA","1","space","7128"
"2","2","undefined","NA","1","space","1921"
"2","2","undefined","NA","1","space","3647"
"2","2","undefined","NA","1","space","2590"
"2","2","undefined","NA","1","space","3953"
"2","2","undefined","NA","1","space","5022"
"2","2","undefined","NA","1","space","7071"
"2","2","undefined","NA","1","y","2058"
"","","0","b","1","a","16076"
"","","0","a","1","d","12767"
"","","1","e","1","e","5321"
"","","1","c","1","c","12062"
"","","1","b","1","b","24064"
"","","1","e","1","e","63615"
"","","0","b","1","c","21880"
"","","0","a","1","b","27775"
"1","2","0","a","2","space","1337"
"1","2","0","a","2","space","5503"
"1","2","0","a","2","space","1673"
"1","2","0","a","2","space","1782"
"1","2","0","a","2","space","1411"
"1","2","0","a","2","space","1828"
"1","2","0","a","2","space","1428"
"1","2","0","a","2","space","7344"
"1","2","0","a","2","space","1702"
"1","2","0","a","2","n","7162"
"1","2","0","a","2","space","3013"
"1","2","0","a","2","space","3593"
"1","2","0","a","2","space","2165"
"1","2","0","a","2","y","2201"
"1","2","0","a","2","space","5952"
"","","1","c","2","c","3206"
