"Condition_Num","booklet","correct","correct_response","passage","response","response_time"
"2","2","undefined","NA","1","space","833"
"2","2","undefined","NA","1","space","5400"
"2","2","undefined","NA","1","space","14218"
"2","2","undefined","NA","1","n","5962"
"2","2","undefined","NA","1","space","30114"
"2","2","undefined","NA","1","n","2955"
"2","2","undefined","NA","1","space","4518"
"2","2","undefined","NA","1","space","2859"
"2","2","undefined","NA","1","space","6040"
"2","2","undefined","NA","1","space","6808"
"2","2","undefined","NA","1","space","2682"
"2","2","undefined","NA","1","space","4180"
"2","2","undefined","NA","1","space","4754"
"2","2","undefined","NA","1","space","6583"
"2","2","undefined","NA","1","space","5908"
"2","2","undefined","NA","1","space","3434"
"2","2","undefined","NA","1","space","4405"
"2","2","undefined","NA","1","space","3318"
"2","2","undefined","NA","1","space","6131"
"2","2","undefined","NA","1","space","5011"
"2","2","undefined","NA","1","space","3349"
"2","2","undefined","NA","1","space","2805"
"2","2","undefined","NA","1","space","3274"
"2","2","undefined","NA","1","space","3514"
"2","2","undefined","NA","1","space","2756"
"2","2","undefined","NA","1","space","2453"
"2","2","undefined","NA","1","space","8261"
"2","2","undefined","NA","1","y","7387"
"2","2","undefined","NA","1","space","7656"
"2","2","undefined","NA","1","space","10229"
"2","2","undefined","NA","1","n","3146"
"2","2","undefined","NA","1","space","8565"
"2","2","undefined","NA","1","n","2778"
"2","2","undefined","NA","1","space","13434"
"2","2","undefined","NA","1","n","6996"
"2","2","undefined","NA","1","space","2307"
"2","2","undefined","NA","1","space","5927"
"2","2","undefined","NA","1","space","4550"
"2","2","undefined","NA","1","space","2436"
"2","2","undefined","NA","1","space","3301"
"2","2","undefined","NA","1","space","5492"
"2","2","undefined","NA","1","space","4914"
"2","2","undefined","NA","1","space","4723"
"2","2","undefined","NA","1","space","4871"
"2","2","undefined","NA","1","space","7210"
"2","2","undefined","NA","1","space","15936"
"2","2","undefined","NA","1","n","3226"
"","","1","b","1","b","7732"
"","","1","a","1","a","7680"
"","","1","e","1","e","8664"
"","","1","c","1","c","9301"
"","","1","b","1","b","28340"
"","","1","e","1","e","8052"
"","","1","b","1","b","16433"
"","","1","a","1","a","16873"
"1","2","0","a","2","space","1117"
"1","2","0","a","2","space","9660"
"1","2","0","a","2","space","9666"
"1","2","0","a","2","space","5700"
"1","2","0","a","2","space","7763"
"1","2","0","a","2","space","5688"
"1","2","0","a","2","space","5859"
"1","2","0","a","2","space","9441"
"1","2","0","a","2","space","6470"
"1","2","0","a","2","y","2780"
"1","2","0","a","2","space","3765"
"1","2","0","a","2","space","9188"
"1","2","0","a","2","space","7581"
"1","2","0","a","2","n","2266"
"1","2","0","a","2","space","6067"
"","","1","c","2","c","6070"
"","","1","d","2","d","14891"
"","","1","d","2","d","7077"
"","","1","e","2","e","7848"
"2","2","0","e","3","space","791"
"2","2","0","e","3","space","3798"
"2","2","0","e","3","space","3335"
"2","2","0","e","3","space","5550"
"2","2","0","e","3","space","9158"
"2","2","0","e","3","space","6293"
"2","2","0","e","3","space","1959"
"2","2","0","e","3","space","10383"
"2","2","0","e","3","n","2090"
"2","2","0","e","3","space","14641"
"2","2","0","e","3","space","4004"
"2","2","0","e","3","space","5028"
"2","2","0","e","3","space","8979"
"2","2","0","e","3","n","1995"
"","","1","c","3","c","26072"
"","","0","d","3","a","36945"
"","","1","c","3","c","10037"
"","","0","e","3","a","24631"
"1","2","0","e","4","space","996"
"1","2","0","e","4","space","13578"
"1","2","0","e","4","space","8840"
"1","2","0","e","4","space","946"
"1","2","0","e","4","space","625"
"1","2","0","e","4","space","2600"
"1","2","0","e","4","space","3734"
"1","2","0","e","4","space","5038"
"1","2","0","e","4","space","7941"
"1","2","0","e","4","n","2473"
"1","2","0","e","4","space","8439"
"1","2","0","e","4","n","1556"
"1","2","0","e","4","space","12341"
"1","2","0","e","4","n","1802"
"1","2","0","e","4","space","4265"
"1","2","0","e","4","n","3354"
"1","2","0","e","4","space","7218"
"1","2","0","e","4","space","15066"
"","","1","b","4","b","5881"
"","","1","a","4","a","19024"
"","","0","a","4","e","33410"
"","","1","d","4","d","26420"
"2","2","0","d","5","space","948"
"2","2","0","d","5","space","5123"
"2","2","0","d","5","space","4659"
"2","2","0","d","5","space","7795"
"2","2","0","d","5","space","2807"
"2","2","0","d","5","space","12349"
"2","2","0","d","5","space","5363"
"2","2","0","d","5","y","2378"
"2","2","0","d","5","space","8854"
"2","2","0","d","5","space","6971"
"2","2","0","d","5","y","1898"
"2","2","0","d","5","space","2192"
"2","2","0","d","5","space","2193"
"2","2","0","d","5","space","5221"
"2","2","0","d","5","space","5956"
"2","2","0","d","5","space","8034"
"2","2","0","d","5","y","1930"
"2","2","0","d","5","space","3253"
"","","0","b","5","a","7846"
"","","0","b","5","e","6271"
