"Condition_Num","booklet","correct","correct_response","passage","response","response_time"
"1","1","undefined","NA","1","space","1361"
"1","1","undefined","NA","1","space","4909"
"1","1","undefined","NA","1","space","15429"
"1","1","undefined","NA","1","n","3786"
"1","1","undefined","NA","1","space","15998"
"1","1","undefined","NA","1","y","1821"
"1","1","undefined","NA","1","space","4579"
"1","1","undefined","NA","1","space","3298"
"1","1","undefined","NA","1","space","3654"
"1","1","undefined","NA","1","space","6467"
"1","1","undefined","NA","1","space","4486"
"1","1","undefined","NA","1","space","6150"
"1","1","undefined","NA","1","space","3941"
"1","1","undefined","NA","1","space","2944"
"1","1","undefined","NA","1","space","3917"
"1","1","undefined","NA","1","space","6995"
"1","1","undefined","NA","1","space","2119"
"1","1","undefined","NA","1","space","2816"
"1","1","undefined","NA","1","space","4650"
"1","1","undefined","NA","1","space","2336"
"1","1","undefined","NA","1","space","4731"
"1","1","undefined","NA","1","n","1835"
"1","1","undefined","NA","1","space","2968"
"1","1","undefined","NA","1","space","5198"
"1","1","undefined","NA","1","n","938"
"1","1","undefined","NA","1","space","7448"
"1","1","undefined","NA","1","n","857"
"1","1","undefined","NA","1","space","4476"
"1","1","undefined","NA","1","n","875"
"1","1","undefined","NA","1","space","5135"
"1","1","undefined","NA","1","space","3346"
"1","1","undefined","NA","1","space","5954"
"1","1","undefined","NA","1","space","4500"
"1","1","undefined","NA","1","space","4030"
"1","1","undefined","NA","1","space","3956"
"1","1","undefined","NA","1","space","9607"
"1","1","undefined","NA","1","space","4560"
"1","1","undefined","NA","1","n","1388"
"","","1","b","1","b","2873"
"","","1","a","1","a","5312"
"","","0","e","1","a","6967"
"","","1","c","1","c","4973"
"","","1","b","1","b","4407"
"","","0","e","1","d","6550"
"","","0","b","1","e","12520"
"","","0","a","1","e","15317"
"2","1","0","a","2","space","1189"
"2","1","0","a","2","space","4812"
"2","1","0","a","2","space","3696"
"2","1","0","a","2","space","4066"
"2","1","0","a","2","space","4981"
"2","1","0","a","2","space","969"
"2","1","0","a","2","space","1185"
"2","1","0","a","2","space","4523"
"2","1","0","a","2","space","2216"
"2","1","0","a","2","y","1449"
"2","1","0","a","2","space","2012"
"2","1","0","a","2","space","3048"
"2","1","0","a","2","space","4645"
"2","1","0","a","2","n","1514"
"2","1","0","a","2","space","3628"
"","","0","c","2","b","10567"
"","","1","d","2","d","5416"
"","","1","d","2","d","3445"
"","","0","e","2","b","3043"
"1","1","0","e","3","space","1095"
"1","1","0","e","3","space","9308"
"1","1","0","e","3","space","6614"
"1","1","0","e","3","space","3558"
"1","1","0","e","3","space","3651"
"1","1","0","e","3","space","6125"
"1","1","0","e","3","y","1209"
"1","1","0","e","3","space","5771"
"1","1","0","e","3","space","2868"
"1","1","0","e","3","space","4705"
"1","1","0","e","3","space","6146"
"1","1","0","e","3","n","731"
"","","0","c","3","d","5592"
"","","1","d","3","d","13866"
"","","1","c","3","c","7045"
"","","0","e","3","a","4392"
"2","1","0","e","4","space","679"
"2","1","0","e","4","space","3555"
"2","1","0","e","4","space","1211"
"2","1","0","e","4","space","3350"
"2","1","0","e","4","space","1960"
"2","1","0","e","4","space","2016"
"2","1","0","e","4","space","3174"
"2","1","0","e","4","space","3399"
"2","1","0","e","4","n","1338"
"2","1","0","e","4","space","3959"
"2","1","0","e","4","n","1498"
"2","1","0","e","4","space","1766"
"2","1","0","e","4","space","5734"
"2","1","0","e","4","n","1322"
"2","1","0","e","4","space","2598"
"2","1","0","e","4","n","1257"
"2","1","0","e","4","space","4708"
"2","1","0","e","4","space","9323"
"","","1","b","4","b","4698"
"","","0","a","4","e","3919"
"","","0","a","4","e","5759"
"","","0","d","4","c","14996"
"1","1","0","d","5","space","695"
"1","1","0","d","5","space","8212"
"1","1","0","d","5","space","12767"
"1","1","0","d","5","space","3956"
"1","1","0","d","5","space","3268"
"1","1","0","d","5","y","1497"
"1","1","0","d","5","space","5173"
"1","1","0","d","5","space","7374"
"1","1","0","d","5","n","1479"
"1","1","0","d","5","space","1720"
"1","1","0","d","5","space","9503"
"1","1","0","d","5","space","5560"
"1","1","0","d","5","n","1625"
"","","0","b","5","c","4735"
"","","0","b","5","e","2421"
"","","0","c","5","a","1906"
"","","1","d","5","d","4228"
"2","1","0","d","6","space","550"
"2","1","0","d","6","space","2315"
"2","1","0","d","6","n","1450"
"2","1","0","d","6","space","6335"
"2","1","0","d","6","space","2756"
"2","1","0","d","6","space","5349"
"2","1","0","d","6","space","2176"
"2","1","0","d","6","space","3205"
"2","1","0","d","6","space","4548"
"2","1","0","d","6","n","1257"
"2","1","0","d","6","space","1879"
"2","1","0","d","6","space","2456"
"2","1","0","d","6","space","2136"
"2","1","0","d","6","space","1058"
"2","1","0","d","6","space","2376"
"2","1","0","d","6","n","1406"
"2","1","0","d","6","space","3060"
"2","1","0","d","6","space","1704"
"2","1","0","d","6","n","1241"
"2","1","0","d","6","space","2277"
"","","1","d","6","d","2024"
"","","1","c","6","c","2966"
"","","1","d","6","d","9718"
"","","1","d","6","d","4325"
"1","1","0","d","7","space","616"
"1","1","0","d","7","space","5430"
"1","1","0","d","7","space","8820"
"1","1","0","d","7","space","4925"
"1","1","0","d","7","y","2057"
"1","1","0","d","7","space","4946"
"1","1","0","d","7","space","6151"
"1","1","0","d","7","space","10007"
"1","1","0","d","7","space","3906"
"1","1","0","d","7","space","4979"
"1","1","0","d","7","space","7127"
"1","1","0","d","7","space","3700"
"1","1","0","d","7","y","1354"
"","","1","a","7","a","2105"
"","","0","a","7","b","2729"
"","","0","b","7","a","6053"
"","","1","c","7","c","7558"
"2","1","0","c","8","space","487"
"2","1","0","c","8","space","2230"
"2","1","0","c","8","space","3571"
"2","1","0","c","8","space","3027"
"2","1","0","c","8","space","3971"
"2","1","0","c","8","space","4677"
"2","1","0","c","8","n","1626"
"2","1","0","c","8","space","3779"
"2","1","0","c","8","space","3350"
"2","1","0","c","8","n","1432"
"2","1","0","c","8","space","12230"
"2","1","0","c","8","space","4143"
"2","1","0","c","8","n","1131"
"2","1","0","c","8","space","2478"
"2","1","0","c","8","space","12465"
"","","1","e","8","e","4728"
"","","1","b","8","b","2533"
"","","1","a","8","a","5270"
"","","1","e","8","e","3909"
