"Condition_Num","booklet","correct","correct_response","passage","response","response_time"
"1","1","undefined","NA","1","space","1810"
"1","1","undefined","NA","1","space","8236"
"1","1","undefined","NA","1","space","15210"
"1","1","undefined","NA","1","n","2938"
"1","1","undefined","NA","1","space","34182"
"1","1","undefined","NA","1","n","1931"
"1","1","undefined","NA","1","space","13416"
"1","1","undefined","NA","1","space","6073"
"1","1","undefined","NA","1","space","8155"
"1","1","undefined","NA","1","space","12060"
"1","1","undefined","NA","1","space","16565"
"1","1","undefined","NA","1","space","8693"
"1","1","undefined","NA","1","space","5413"
"1","1","undefined","NA","1","space","4025"
"1","1","undefined","NA","1","space","6230"
"1","1","undefined","NA","1","space","18099"
"1","1","undefined","NA","1","space","3306"
"1","1","undefined","NA","1","space","5575"
"1","1","undefined","NA","1","space","18673"
"1","1","undefined","NA","1","space","2440"
"1","1","undefined","NA","1","space","5494"
"1","1","undefined","NA","1","y","4922"
"1","1","undefined","NA","1","space","9952"
"1","1","undefined","NA","1","space","8023"
"1","1","undefined","NA","1","y","1915"
"1","1","undefined","NA","1","space","8251"
"1","1","undefined","NA","1","n","4315"
"1","1","undefined","NA","1","space","7329"
"1","1","undefined","NA","1","n","1979"
"1","1","undefined","NA","1","space","5367"
"1","1","undefined","NA","1","space","4547"
"1","1","undefined","NA","1","space","5948"
"1","1","undefined","NA","1","space","18772"
"1","1","undefined","NA","1","space","5696"
"1","1","undefined","NA","1","space","11205"
"1","1","undefined","NA","1","space","14982"
"1","1","undefined","NA","1","space","11136"
"1","1","undefined","NA","1","y","3067"
"","","0","b","1","c","21418"
"","","1","a","1","a","7430"
"","","1","e","1","e","5898"
"","","0","c","1","d","23633"
"","","1","b","1","b","9296"
"","","1","e","1","e","6435"
"","","0","b","1","e","34006"
"","","1","a","1","a","25934"
"2","1","0","a","2","space","1739"
"2","1","0","a","2","space","7294"
"2","1","0","a","2","space","9516"
"2","1","0","a","2","space","23814"
"2","1","0","a","2","space","7730"
"2","1","0","a","2","space","2000"
"2","1","0","a","2","space","7017"
"2","1","0","a","2","space","15162"
"2","1","0","a","2","space","10823"
"2","1","0","a","2","n","3162"
"2","1","0","a","2","space","4056"
"2","1","0","a","2","space","2982"
"2","1","0","a","2","space","53956"
"2","1","0","a","2","y","1675"
"2","1","0","a","2","space","10358"
"","","1","c","2","c","6665"
"","","0","d","2","a","11988"
"","","1","d","2","d","6073"
"","","0","e","2","a","13142"
"1","1","0","e","3","space","1236"
"1","1","0","e","3","space","10230"
"1","1","0","e","3","space","21398"
"1","1","0","e","3","space","14363"
"1","1","0","e","3","space","6869"
"1","1","0","e","3","space","27435"
"1","1","0","e","3","y","1530"
"1","1","0","e","3","space","12291"
"1","1","0","e","3","space","3604"
