"Condition_Num","booklet","correct","correct_response","passage","response","response_time"
"1","1","undefined","NA","1","space","2274"
"1","1","undefined","NA","1","space","7726"
"1","1","undefined","NA","1","space","9234"
"1","1","undefined","NA","1","n","3354"
"1","1","undefined","NA","1","space","19979"
"1","1","undefined","NA","1","n","2010"
"1","1","undefined","NA","1","space","12381"
"1","1","undefined","NA","1","space","5378"
"1","1","undefined","NA","1","space","7495"
"1","1","undefined","NA","1","space","11059"
"1","1","undefined","NA","1","space","3220"
"1","1","undefined","NA","1","space","9411"
"1","1","undefined","NA","1","space","5139"
"1","1","undefined","NA","1","space","3735"
"1","1","undefined","NA","1","space","5687"
"1","1","undefined","NA","1","space","9586"
"1","1","undefined","NA","1","space","2326"
"1","1","undefined","NA","1","space","2566"
"1","1","undefined","NA","1","space","6102"
"1","1","undefined","NA","1","space","2869"
"1","1","undefined","NA","1","space","4309"
"1","1","undefined","NA","1","y","12713"
"1","1","undefined","NA","1","space","3539"
"1","1","undefined","NA","1","space","12781"
"1","1","undefined","NA","1","n","1962"
"1","1","undefined","NA","1","space","8862"
"1","1","undefined","NA","1","n","2330"
"1","1","undefined","NA","1","space","10427"
"1","1","undefined","NA","1","n","1435"
"1","1","undefined","NA","1","space","4406"
"1","1","undefined","NA","1","space","4933"
"1","1","undefined","NA","1","space","8715"
"1","1","undefined","NA","1","space","5430"
"1","1","undefined","NA","1","space","3294"
"1","1","undefined","NA","1","space","6742"
"1","1","undefined","NA","1","space","13453"
"1","1","undefined","NA","1","space","6154"
"1","1","undefined","NA","1","n","2346"
"","","1","b","1","b","4474"
"","","1","a","1","a","5073"
"","","1","e","1","e","4233"
"","","0","c","1","d","39404"
"","","0","b","1","a","10612"
"","","0","e","1","d","27357"
"","","0","b","1","a","18454"
"","","1","a","1","a","16517"
"2","1","0","a","2","space","1241"
"2","1","0","a","2","space","5622"
"2","1","0","a","2","space","4051"
"2","1","0","a","2","space","4229"
"2","1","0","a","2","space","8037"
"2","1","0","a","2","space","1817"
"2","1","0","a","2","space","2553"
"2","1","0","a","2","space","6344"
"2","1","0","a","2","space","3951"
"2","1","0","a","2","n","1834"
"2","1","0","a","2","space","3330"
"2","1","0","a","2","space","3810"
"2","1","0","a","2","space","7974"
"2","1","0","a","2","y","2730"
