"Condition_Num","booklet","correct","correct_response","passage","response","response_time"
"1","1","undefined","NA","1","space","4626"
"1","1","undefined","NA","1","space","7315"
"1","1","undefined","NA","1","space","12288"
"1","1","undefined","NA","1","n","2458"
"1","1","undefined","NA","1","space","18236"
"1","1","undefined","NA","1","n","1962"
"1","1","undefined","NA","1","space","14003"
"1","1","undefined","NA","1","space","10484"
"1","1","undefined","NA","1","space","7701"
"1","1","undefined","NA","1","space","13348"
"1","1","undefined","NA","1","space","4323"
"1","1","undefined","NA","1","space","6685"
"1","1","undefined","NA","1","space","4914"
"1","1","undefined","NA","1","space","3944"
"1","1","undefined","NA","1","space","7799"
"1","1","undefined","NA","1","space","12401"
"1","1","undefined","NA","1","space","3056"
"1","1","undefined","NA","1","space","5080"
"1","1","undefined","NA","1","space","11121"
"1","1","undefined","NA","1","space","3682"
"1","1","undefined","NA","1","space","6679"
"1","1","undefined","NA","1","y","1883"
"1","1","undefined","NA","1","space","5647"
"1","1","undefined","NA","1","space","15559"
"1","1","undefined","NA","1","y","1610"
"1","1","undefined","NA","1","space","11754"
"1","1","undefined","NA","1","n","2539"
"1","1","undefined","NA","1","space","16042"
"1","1","undefined","NA","1","y","1932"
"1","1","undefined","NA","1","space","6934"
"1","1","undefined","NA","1","space","5701"
"1","1","undefined","NA","1","space","9268"
"1","1","undefined","NA","1","space","8221"
"1","1","undefined","NA","1","space","7365"
"1","1","undefined","NA","1","space","4932"
"1","1","undefined","NA","1","space","17646"
"1","1","undefined","NA","1","space","11119"
"1","1","undefined","NA","1","n","1978"
"","","1","b","1","b","3706"
"","","1","a","1","a","7521"
"","","1","e","1","e","5596"
"","","1","c","1","c","14709"
"","","0","b","1","d","15124"
"","","1","e","1","e","8054"
"","","1","b","1","b","15845"
"","","1","a","1","a","9997"
"2","1","0","a","2","space","1743"
"2","1","0","a","2","space","7535"
"2","1","0","a","2","space","8285"
"2","1","0","a","2","space","7141"
"2","1","0","a","2","space","9586"
"2","1","0","a","2","space","1958"
"2","1","0","a","2","space","1896"
"2","1","0","a","2","space","6851"
"2","1","0","a","2","space","3621"
"2","1","0","a","2","n","1930"
"2","1","0","a","2","space","2920"
"2","1","0","a","2","space","2905"
"2","1","0","a","2","space","9550"
"2","1","0","a","2","y","5978"
"2","1","0","a","2","space","6633"
"","","0","c","2","d","11623"
"","","1","d","2","d","10917"
"","","0","d","2","a","7592"
"","","1","e","2","e","6157"
"1","1","0","e","3","space","1123"
"1","1","0","e","3","space","3797"
"1","1","0","e","3","space","7558"
"1","1","0","e","3","space","4275"
"1","1","0","e","3","space","6403"
"1","1","0","e","3","space","7316"
