"Condition_Num","booklet","correct","correct_response","passage","response","response_time"
"2","2","undefined","NA","1","space","1553"
"2","2","undefined","NA","1","space","7566"
"2","2","undefined","NA","1","space","13324"
"2","2","undefined","NA","1","n","42748"
"2","2","undefined","NA","1","space","24349"
"2","2","undefined","NA","1","n","2538"
"2","2","undefined","NA","1","space","9030"
"2","2","undefined","NA","1","space","2433"
"2","2","undefined","NA","1","space","3253"
"2","2","undefined","NA","1","space","3605"
"2","2","undefined","NA","1","space","2833"
"2","2","undefined","NA","1","space","10821"
"2","2","undefined","NA","1","space","5416"
"2","2","undefined","NA","1","space","9434"
"2","2","undefined","NA","1","space","4676"
"2","2","undefined","NA","1","space","3681"
"2","2","undefined","NA","1","space","3984"
"2","2","undefined","NA","1","space","2352"
"2","2","undefined","NA","1","space","4067"
"2","2","undefined","NA","1","space","2865"
"2","2","undefined","NA","1","space","2919"
"2","2","undefined","NA","1","space","1835"
"2","2","undefined","NA","1","space","3980"
"2","2","undefined","NA","1","space","2993"
"2","2","undefined","NA","1","space","9319"
"2","2","undefined","NA","1","space","3734"
"2","2","undefined","NA","1","space","4775"
"2","2","undefined","NA","1","y","3115"
"2","2","undefined","NA","1","space","3623"
"2","2","undefined","NA","1","space","7126"
"2","2","undefined","NA","1","n","2586"
"2","2","undefined","NA","1","space","5635"
"2","2","undefined","NA","1","n","1913"
"2","2","undefined","NA","1","space","7399"
"2","2","undefined","NA","1","n","1691"
"2","2","undefined","NA","1","space","3304"
"2","2","undefined","NA","1","space","3254"
"2","2","undefined","NA","1","space","3334"
"2","2","undefined","NA","1","space","2608"
"2","2","undefined","NA","1","space","2454"
"2","2","undefined","NA","1","space","2901"
"2","2","undefined","NA","1","space","3071"
"2","2","undefined","NA","1","space","4612"
"2","2","undefined","NA","1","space","5911"
"2","2","undefined","NA","1","space","4108"
"2","2","undefined","NA","1","space","6789"
"2","2","undefined","NA","1","y","1913"
"","","0","b","1","a","6026"
"","","1","a","1","a","3511"
"","","0","e","1","c","3651"
