"Condition_Num","booklet","correct","correct_response","passage","response","response_time"
"1","1","undefined","NA","1","space","1041"
"1","1","undefined","NA","1","space","5152"
"1","1","undefined","NA","1","space","11693"
"1","1","undefined","NA","1","n","2683"
"1","1","undefined","NA","1","space","27773"
"1","1","undefined","NA","1","y","2442"
"1","1","undefined","NA","1","space","8807"
"1","1","undefined","NA","1","space","3347"
"1","1","undefined","NA","1","space","5100"
"1","1","undefined","NA","1","space","4450"
"1","1","undefined","NA","1","space","4322"
"1","1","undefined","NA","1","space","5793"
"1","1","undefined","NA","1","space","3108"
"1","1","undefined","NA","1","space","3311"
"1","1","undefined","NA","1","space","4676"
"1","1","undefined","NA","1","space","8849"
"1","1","undefined","NA","1","space","2038"
"1","1","undefined","NA","1","space","3014"
"1","1","undefined","NA","1","space","8034"
"1","1","undefined","NA","1","space","2103"
"1","1","undefined","NA","1","space","6293"
"1","1","undefined","NA","1","n","5194"
"1","1","undefined","NA","1","space","2405"
"1","1","undefined","NA","1","space","7501"
"1","1","undefined","NA","1","n","2427"
"1","1","undefined","NA","1","space","9555"
"1","1","undefined","NA","1","y","1899"
"1","1","undefined","NA","1","space","5717"
"1","1","undefined","NA","1","n","1609"
"1","1","undefined","NA","1","space","5061"
"1","1","undefined","NA","1","space","2261"
"1","1","undefined","NA","1","space","19839"
"1","1","undefined","NA","1","space","10107"
"1","1","undefined","NA","1","space","3658"
"1","1","undefined","NA","1","space","4469"
"1","1","undefined","NA","1","space","11624"
"1","1","undefined","NA","1","space","5278"
"1","1","undefined","NA","1","n","1482"
"","","1","b","1","b","4777"
"","","1","a","1","a","4048"
"","","1","e","1","e","4877"
"","","0","c","1","d","11525"
"","","0","b","1","a","12819"
"","","0","e","1","c","6335"
"","","1","b","1","b","14533"
"","","1","a","1","a","9316"
"2","1","0","a","2","space","895"
"2","1","0","a","2","space","17693"
"2","1","0","a","2","space","3805"
"2","1","0","a","2","space","3923"
"2","1","0","a","2","space","4115"
"2","1","0","a","2","space","1048"
"2","1","0","a","2","space","2168"
"2","1","0","a","2","space","4648"
"2","1","0","a","2","space","2856"
"2","1","0","a","2","n","2105"
"2","1","0","a","2","space","1369"
"2","1","0","a","2","space","2022"
"2","1","0","a","2","space","7326"
"2","1","0","a","2","y","2028"
"2","1","0","a","2","space","4293"
"","","0","c","2","d","6600"
"","","1","d","2","d","6706"
"","","1","d","2","d","4525"
"","","0","e","2","c","4423"
"1","1","0","e","3","space","785"
"1","1","0","e","3","space","2661"
"1","1","0","e","3","space","8821"
"1","1","0","e","3","space","5345"
"1","1","0","e","3","space","4324"
"1","1","0","e","3","space","8924"
"1","1","0","e","3","n","2025"
"1","1","0","e","3","space","6432"
"1","1","0","e","3","space","3508"
"1","1","0","e","3","space","4355"
