"Condition_Num","booklet","correct","correct_response","passage","response","response_time"
"2","2","undefined","NA","1","space","3233"
"2","2","undefined","NA","1","space","8094"
"2","2","undefined","NA","1","space","12957"
"2","2","undefined","NA","1","y","4058"
"2","2","undefined","NA","1","space","30917"
"2","2","undefined","NA","1","n","3050"
"2","2","undefined","NA","1","space","6245"
"2","2","undefined","NA","1","space","3148"
"2","2","undefined","NA","1","space","5903"
"2","2","undefined","NA","1","space","5282"
"2","2","undefined","NA","1","space","1906"
"2","2","undefined","NA","1","space","3444"
"2","2","undefined","NA","1","space","4847"
"2","2","undefined","NA","1","space","5061"
"2","2","undefined","NA","1","space","4151"
"2","2","undefined","NA","1","space","4466"
"2","2","undefined","NA","1","space","3343"
"2","2","undefined","NA","1","space","1776"
"2","2","undefined","NA","1","space","4646"
"2","2","undefined","NA","1","space","3520"
"2","2","undefined","NA","1","space","1586"
"2","2","undefined","NA","1","space","2449"
"2","2","undefined","NA","1","space","2239"
"2","2","undefined","NA","1","space","2052"
"2","2","undefined","NA","1","space","1313"
"2","2","undefined","NA","1","space","1184"
"2","2","undefined","NA","1","space","2210"
"2","2","undefined","NA","1","y","2282"
"2","2","undefined","NA","1","space","3699"
"2","2","undefined","NA","1","space","5895"
"2","2","undefined","NA","1","n","2890"
"2","2","undefined","NA","1","space","27155"
"2","2","undefined","NA","1","n","1754"
"2","2","undefined","NA","1","space","10196"
"2","2","undefined","NA","1","n","1787"
"2","2","undefined","NA","1","space","4257"
"2","2","undefined","NA","1","space","4447"
"2","2","undefined","NA","1","space","6056"
"2","2","undefined","NA","1","space","2871"
"2","2","undefined","NA","1","space","4130"
"2","2","undefined","NA","1","space","3233"
"2","2","undefined","NA","1","space","3088"
"2","2","undefined","NA","1","space","2704"
"2","2","undefined","NA","1","space","5439"
"2","2","undefined","NA","1","space","5231"
"2","2","undefined","NA","1","space","8080"
"2","2","undefined","NA","1","n","2155"
"","","0","b","1","e","15291"
"","","1","a","1","a","4369"
"","","1","e","1","e","11575"
"","","1","c","1","c","10575"
"","","1","b","1","b","10431"
"","","1","e","1","e","8037"
"","","1","b","1","b","22677"
"","","0","a","1","c","12275"
"1","2","0","a","2","space","1327"
"1","2","0","a","2","space","26571"
"1","2","0","a","2","space","5539"
"1","2","0","a","2","space","5502"
"1","2","0","a","2","space","14942"
"1","2","0","a","2","space","6844"
"1","2","0","a","2","space","4211"
"1","2","0","a","2","space","6859"
"1","2","0","a","2","space","3634"
"1","2","0","a","2","n","2649"
"1","2","0","a","2","space","2993"
"1","2","0","a","2","space","6486"
"1","2","0","a","2","space","11312"
"1","2","0","a","2","y","2329"
"1","2","0","a","2","space","17311"
"","","1","c","2","c","4697"
"","","1","d","2","d","6830"
"","","1","d","2","d","5667"
"","","0","e","2","d","12696"
"2","2","0","e","3","space","1211"
"2","2","0","e","3","space","3903"
"2","2","0","e","3","space","3249"
"2","2","0","e","3","space","4686"
"2","2","0","e","3","space","8623"
"2","2","0","e","3","space","4293"
"2","2","0","e","3","space","2227"
"2","2","0","e","3","space","8365"
"2","2","0","e","3","y","1594"
"2","2","0","e","3","space","10364"
"2","2","0","e","3","space","14324"
"2","2","0","e","3","space","3989"
"2","2","0","e","3","space","8816"
"2","2","0","e","3","y","1656"
"","","1","c","3","c","6314"
"","","0","d","3","a","8538"
"","","0","c","3","b","6319"
"","","1","e","3","e","14240"
"1","2","0","e","4","space","1024"
"1","2","0","e","4","space","34108"
"1","2","0","e","4","space","7338"
"1","2","0","e","4","space","1152"
"1","2","0","e","4","space","884"
"1","2","0","e","4","space","1714"
"1","2","0","e","4","space","2108"
"1","2","0","e","4","space","1959"
"1","2","0","e","4","space","6408"
"1","2","0","e","4","n","2938"
"1","2","0","e","4","space","5841"
"1","2","0","e","4","y","2586"
"1","2","0","e","4","space","14414"
"1","2","0","e","4","n","3642"
"1","2","0","e","4","space","4885"
"1","2","0","e","4","n","1978"
"1","2","0","e","4","space","6016"
"1","2","0","e","4","space","9077"
"","","1","b","4","b","3980"
"","","0","a","4","d","7822"
"","","1","a","4","a","14181"
"","","0","d","4","e","17534"
"2","2","0","d","5","space","1600"
"2","2","0","d","5","space","4189"
"2","2","0","d","5","space","3582"
"2","2","0","d","5","space","5523"
"2","2","0","d","5","space","2695"
"2","2","0","d","5","space","6048"
"2","2","0","d","5","space","3537"
"2","2","0","d","5","n","1866"
"2","2","0","d","5","space","5983"
