"Condition_Num","booklet","correct","correct_response","passage","response","response_time"
"2","2","undefined","NA","1","space","1152"
"2","2","undefined","NA","1","space","5306"
"2","2","undefined","NA","1","space","24799"
"2","2","undefined","NA","1","n","9129"
"2","2","undefined","NA","1","space","31632"
"2","2","undefined","NA","1","n","2826"
"2","2","undefined","NA","1","space","13206"
"2","2","undefined","NA","1","space","3287"
"2","2","undefined","NA","1","space","5567"
"2","2","undefined","NA","1","space","7701"
"2","2","undefined","NA","1","space","3425"
"2","2","undefined","NA","1","space","6648"
"2","2","undefined","NA","1","space","5456"
"2","2","undefined","NA","1","space","13060"
"2","2","undefined","NA","1","space","8112"
"2","2","undefined","NA","1","space","4914"
"2","2","undefined","NA","1","space","9041"
"2","2","undefined","NA","1","space","7105"
"2","2","undefined","NA","1","space","9154"
"2","2","undefined","NA","1","space","6221"
"2","2","undefined","NA","1","space","4339"
"2","2","undefined","NA","1","space","3913"
"2","2","undefined","NA","1","space","5985"
"2","2","undefined","NA","1","space","5088"
"2","2","undefined","NA","1","space","8977"
"2","2","undefined","NA","1","space","3778"
"2","2","undefined","NA","1","space","11313"
"2","2","undefined","NA","1","n","4059"
"2","2","undefined","NA","1","space","6390"
"2","2","undefined","NA","1","space","19072"
"2","2","undefined","NA","1","n","1957"
"2","2","undefined","NA","1","space","11763"
"2","2","undefined","NA","1","n","1818"
"2","2","undefined","NA","1","space","15774"
"2","2","undefined","NA","1","n","1754"
"2","2","undefined","NA","1","space","2929"
"2","2","undefined","NA","1","space","6481"
"2","2","undefined","NA","1","space","6673"
"2","2","undefined","NA","1","space","4594"
"2","2","undefined","NA","1","space","4225"
"2","2","undefined","NA","1","space","9344"
"2","2","undefined","NA","1","space","9312"
"2","2","undefined","NA","1","space","6194"
"2","2","undefined","NA","1","space","6687"
"2","2","undefined","NA","1","space","9452"
"2","2","undefined","NA","1","space","13552"
"2","2","undefined","NA","1","y","3994"
"","","1","b","1","b","8138"
"","","1","a","1","a","7407"
"","","1","e","1","e","7123"
"","","1","c","1","c","15326"
