"Condition_Num","booklet","correct","correct_response","passage","response","response_time"
"2","2","undefined","NA","1","space","786"
"2","2","undefined","NA","1","space","11394"
"2","2","undefined","NA","1","space","24808"
"2","2","undefined","NA","1","n","3524"
"2","2","undefined","NA","1","space","39377"
"2","2","undefined","NA","1","n","5034"
"2","2","undefined","NA","1","space","6610"
"2","2","undefined","NA","1","space","2306"
"2","2","undefined","NA","1","space","5779"
"2","2","undefined","NA","1","space","6610"
"2","2","undefined","NA","1","space","3782"
"2","2","undefined","NA","1","space","5092"
"2","2","undefined","NA","1","space","5542"
"2","2","undefined","NA","1","space","13299"
"2","2","undefined","NA","1","space","5110"
"2","2","undefined","NA","1","space","4888"
"2","2","undefined","NA","1","space","5557"
"2","2","undefined","NA","1","space","4409"
"2","2","undefined","NA","1","space","7699"
"2","2","undefined","NA","1","space","8545"
"2","2","undefined","NA","1","space","10435"
"2","2","undefined","NA","1","space","2688"
"2","2","undefined","NA","1","space","5173"
"2","2","undefined","NA","1","space","8404"
"2","2","undefined","NA","1","space","5686"
"2","2","undefined","NA","1","space","2248"
"2","2","undefined","NA","1","space","15980"
"2","2","undefined","NA","1","y","2314"
"2","2","undefined","NA","1","space","8664"
"2","2","undefined","NA","1","space","11566"
"2","2","undefined","NA","1","n","3963"
"2","2","undefined","NA","1","space","13295"
"2","2","undefined","NA","1","n","4059"
"2","2","undefined","NA","1","space","12710"
"2","2","undefined","NA","1","n","2699"
"2","2","undefined","NA","1","space","6794"
"2","2","undefined","NA","1","space","9478"
"2","2","undefined","NA","1","space","4726"
"2","2","undefined","NA","1","space","2983"
"2","2","undefined","NA","1","space","3748"
"2","2","undefined","NA","1","space","4997"
"2","2","undefined","NA","1","space","5398"
"2","2","undefined","NA","1","space","4992"
"2","2","undefined","NA","1","space","12340"
"2","2","undefined","NA","1","space","8123"
"2","2","undefined","NA","1","space","13782"
"2","2","undefined","NA","1","y","3540"
"","","1","b","1","b","9540"
"","","1","a","1","a","7877"
"","","1","e","1","e","6073"
"","","1","c","1","c","11053"
"","","1","b","1","b","30628"
"","","1","e","1","e","18421"
"","","1","b","1","b","32781"
"","","1","a","1","a","16292"
"1","2","0","a","2","space","2018"
"1","2","0","a","2","space","22215"
"1","2","0","a","2","space","4701"
"1","2","0","a","2","space","4166"
"1","2","0","a","2","space","7367"
"1","2","0","a","2","space","11783"
"1","2","0","a","2","space","17833"
"1","2","0","a","2","space","23415"
"1","2","0","a","2","space","4184"
"1","2","0","a","2","n","7162"
"1","2","0","a","2","space","4524"
"1","2","0","a","2","space","4295"
"1","2","0","a","2","space","29936"
"1","2","0","a","2","y","2266"
"1","2","0","a","2","space","5139"
"","","1","c","2","c","6980"
"","","1","d","2","d","10772"
"","","1","d","2","d","9833"
"","","0","e","2","b","19475"
"2","2","0","e","3","space","1249"
"2","2","0","e","3","space","10610"
"2","2","0","e","3","space","2044"
"2","2","0","e","3","space","6963"
"2","2","0","e","3","space","8275"
"2","2","0","e","3","space","7399"
"2","2","0","e","3","space","3718"
"2","2","0","e","3","space","19273"
"2","2","0","e","3","y","2234"
"2","2","0","e","3","space","10356"
"2","2","0","e","3","space","4712"
"2","2","0","e","3","space","5601"
"2","2","0","e","3","space","12919"
"2","2","0","e","3","n","2058"
"","","1","c","3","c","6471"
"","","1","d","3","d","15242"
"","","1","c","3","c","26884"
"","","0","e","3","a","17844"
"1","2","0","e","4","space","1124"
"1","2","0","e","4","space","24345"
"1","2","0","e","4","space","11005"
"1","2","0","e","4","space","1240"
"1","2","0","e","4","space","1109"
"1","2","0","e","4","space","1128"
"1","2","0","e","4","space","2888"
"1","2","0","e","4","space","2215"
"1","2","0","e","4","space","7868"
"1","2","0","e","4","n","1850"
"1","2","0","e","4","space","10602"
"1","2","0","e","4","n","1961"
"1","2","0","e","4","space","9339"
"1","2","0","e","4","n","1706"
"1","2","0","e","4","space","5015"
"1","2","0","e","4","n","4986"
"1","2","0","e","4","space","7979"
"1","2","0","e","4","space","20777"
"","","1","b","4","b","10985"
"","","1","a","4","a","8082"
"","","1","a","4","a","10003"
"","","0","d","4","e","13508"
"2","2","0","d","5","space","1175"
"2","2","0","d","5","space","10676"
"2","2","0","d","5","space","4357"
"2","2","0","d","5","space","8805"
"2","2","0","d","5","space","4647"
"2","2","0","d","5","space","8657"
"2","2","0","d","5","space","9159"
"2","2","0","d","5","n","1675"
"2","2","0","d","5","space","4319"
"2","2","0","d","5","space","10692"
"2","2","0","d","5","n","1658"
"2","2","0","d","5","space","4464"
"2","2","0","d","5","space","3287"
"2","2","0","d","5","space","9391"
"2","2","0","d","5","space","5279"
"2","2","0","d","5","space","7373"
"2","2","0","d","5","n","1577"
"2","2","0","d","5","space","6247"
"","","0","b","5","c","10375"
"","","1","b","5","b","5365"
"","","0","c","5","d","11001"
"","","0","d","5","c","8387"
"1","2","0","d","6","space","779"
"1","2","0","d","6","space","2265"
"1","2","0","d","6","n","1817"
"1","2","0","d","6","space","9014"
"1","2","0","d","6","space","1665"
"1","2","0","d","6","space","11725"
"1","2","0","d","6","space","3269"
"1","2","0","d","6","space","4159"
"1","2","0","d","6","space","7982"
"1","2","0","d","6","n","2443"
"1","2","0","d","6","space","7536"
"1","2","0","d","6","space","5637"
"1","2","0","d","6","space","4967"
"1","2","0","d","6","y","4165"
"1","2","0","d","6","space","3650"
"1","2","0","d","6","space","3151"
"1","2","0","d","6","n","1514"
"1","2","0","d","6","space","2581"
"","","1","d","6","d","5178"
"","","1","c","6","c","7174"
"","","1","d","6","d","10276"
"","","0","d","6","a","21718"
"2","2","0","d","7","space","1226"
"2","2","0","d","7","space","8482"
"2","2","0","d","7","space","4513"
"2","2","0","d","7","space","8087"
"2","2","0","d","7","space","7063"
"2","2","0","d","7","n","1497"
"2","2","0","d","7","space","1394"
"2","2","0","d","7","space","2343"
"2","2","0","d","7","space","2408"
"2","2","0","d","7","space","7283"
"2","2","0","d","7","space","4014"
"2","2","0","d","7","space","1880"
"2","2","0","d","7","space","8938"
"2","2","0","d","7","space","5614"
