"Condition_Num","booklet","correct","correct_response","passage","response","response_time"
"2","2","undefined","NA","1","space","816"
"2","2","undefined","NA","1","space","6745"
"2","2","undefined","NA","1","space","18041"
"2","2","undefined","NA","1","n","5290"
"2","2","undefined","NA","1","space","27225"
"2","2","undefined","NA","1","y","2106"
"2","2","undefined","NA","1","space","5589"
"2","2","undefined","NA","1","space","4200"
"2","2","undefined","NA","1","space","4901"
"2","2","undefined","NA","1","space","5157"
"2","2","undefined","NA","1","space","2370"
"2","2","undefined","NA","1","space","5797"
"2","2","undefined","NA","1","space","6111"
"2","2","undefined","NA","1","space","6082"
"2","2","undefined","NA","1","space","6336"
"2","2","undefined","NA","1","space","7025"
"2","2","undefined","NA","1","space","7693"
"2","2","undefined","NA","1","space","2962"
"2","2","undefined","NA","1","space","9919"
"2","2","undefined","NA","1","space","4880"
"2","2","undefined","NA","1","space","2930"
"2","2","undefined","NA","1","space","5327"
"2","2","undefined","NA","1","space","4425"
"2","2","undefined","NA","1","space","3890"
"2","2","undefined","NA","1","space","8818"
"2","2","undefined","NA","1","space","6194"
"2","2","undefined","NA","1","space","6121"
"2","2","undefined","NA","1","y","3355"
"2","2","undefined","NA","1","space","3287"
"2","2","undefined","NA","1","space","7440"
"2","2","undefined","NA","1","n","1754"
"2","2","undefined","NA","1","space","11075"
"2","2","undefined","NA","1","y","2137"
"2","2","undefined","NA","1","space","11750"
"2","2","undefined","NA","1","n","2154"
"2","2","undefined","NA","1","space","5904"
"2","2","undefined","NA","1","space","4207"
"2","2","undefined","NA","1","space","1888"
"2","2","undefined","NA","1","space","2722"
"2","2","undefined","NA","1","space","2483"
"2","2","undefined","NA","1","space","6703"
"2","2","undefined","NA","1","space","8113"
"2","2","undefined","NA","1","space","3157"
"2","2","undefined","NA","1","space","3855"
"2","2","undefined","NA","1","space","4463"
"2","2","undefined","NA","1","space","5574"
"2","2","undefined","NA","1","y","2059"
"","","0","b","1","a","11771"
"","","1","a","1","a","5589"
"","","1","e","1","e","4792"
"","","1","c","1","c","17774"
"","","1","b","1","b","9136"
"","","0","e","1","c","12047"
"","","0","b","1","d","32844"
"","","0","a","1","b","16606"
"1","2","0","a","2","space","1175"
"1","2","0","a","2","space","9181"
"1","2","0","a","2","space","2646"
"1","2","0","a","2","space","2160"
"1","2","0","a","2","space","6614"
"1","2","0","a","2","space","5693"
"1","2","0","a","2","space","5166"
"1","2","0","a","2","space","7019"
"1","2","0","a","2","space","4577"
"1","2","0","a","2","y","2314"
"1","2","0","a","2","space","7816"
"1","2","0","a","2","space","5362"
"1","2","0","a","2","space","4976"
"1","2","0","a","2","n","1930"
"1","2","0","a","2","space","2768"
"","","1","c","2","c","11929"
"","","0","d","2","c","13422"
"","","1","d","2","d","6497"
"","","0","e","2","a","13301"
"2","2","0","e","3","space","888"
"2","2","0","e","3","space","2686"
"2","2","0","e","3","space","4482"
"2","2","0","e","3","space","2015"
"2","2","0","e","3","space","3486"
"2","2","0","e","3","space","7541"
"2","2","0","e","3","space","1217"
"2","2","0","e","3","space","22159"
"2","2","0","e","3","n","2090"
"2","2","0","e","3","space","7235"
"2","2","0","e","3","space","4096"
"2","2","0","e","3","space","5424"
"2","2","0","e","3","space","5556"
"2","2","0","e","3","y","2310"
"","","0","c","3","a","8905"
"","","0","d","3","e","18858"
"","","1","c","3","c","12512"
"","","0","e","3","d","8369"
"1","2","0","e","4","space","553"
"1","2","0","e","4","space","17779"
"1","2","0","e","4","space","7620"
"1","2","0","e","4","space","1074"
"1","2","0","e","4","space","547"
"1","2","0","e","4","space","898"
"1","2","0","e","4","space","3554"
"1","2","0","e","4","space","4752"
"1","2","0","e","4","space","5871"
"1","2","0","e","4","n","2554"
"1","2","0","e","4","space","5052"
"1","2","0","e","4","n","2891"
"1","2","0","e","4","space","3390"
"1","2","0","e","4","y","1466"
"1","2","0","e","4","space","2902"
"1","2","0","e","4","y","2506"
"1","2","0","e","4","space","4095"
"1","2","0","e","4","space","8742"
"","","0","b","4","d","9275"
"","","0","a","4","b","11942"
"","","0","a","4","b","16795"
"","","1","d","4","d","14340"
"2","2","0","d","5","space","917"
"2","2","0","d","5","space","9826"
