"Condition_Num","booklet","correct","correct_response","passage","response","response_time"
"2","2","undefined","NA","1","space","1378"
"2","2","undefined","NA","1","space","6702"
"2","2","undefined","NA","1","space","7851"
"2","2","undefined","NA","1","n","30217"
"2","2","undefined","NA","1","space","26700"
"2","2","undefined","NA","1","n","2217"
"2","2","undefined","NA","1","space","5283"
"2","2","undefined","NA","1","space","1676"
"2","2","undefined","NA","1","space","7174"
"2","2","undefined","NA","1","space","2759"
"2","2","undefined","NA","1","space","2103"
"2","2","undefined","NA","1","space","2387"
"2","2","undefined","NA","1","space","2759"
"2","2","undefined","NA","1","space","4156"
"2","2","undefined","NA","1","space","3365"
"2","2","undefined","NA","1","space","3288"
"2","2","undefined","NA","1","space","2692"
"2","2","undefined","NA","1","space","2950"
"2","2","undefined","NA","1","space","7014"
"2","2","undefined","NA","1","space","5783"
"2","2","undefined","NA","1","space","3922"
"2","2","undefined","NA","1","space","5240"
"2","2","undefined","NA","1","space","1859"
"2","2","undefined","NA","1","space","2861"
"2","2","undefined","NA","1","space","2856"
"2","2","undefined","NA","1","space","1505"
"2","2","undefined","NA","1","space","4374"
"2","2","undefined","NA","1","n","2874"
"2","2","undefined","NA","1","space","5295"
"2","2","undefined","NA","1","space","6900"
"2","2","undefined","NA","1","y","1691"
"2","2","undefined","NA","1","space","6270"
"2","2","undefined","NA","1","y","1498"
"2","2","undefined","NA","1","space","10012"
"2","2","undefined","NA","1","n","2410"
"2","2","undefined","NA","1","space","1894"
"2","2","undefined","NA","1","space","2557"
"2","2","undefined","NA","1","space","1781"
"2","2","undefined","NA","1","space","1713"
"2","2","undefined","NA","1","space","1776"
"2","2","undefined","NA","1","space","5127"
"2","2","undefined","NA","1","space","3925"
"2","2","undefined","NA","1","space","2870"
"2","2","undefined","NA","1","space","4563"
"2","2","undefined","NA","1","space","5060"
"2","2","undefined","NA","1","space","16837"
"2","2","undefined","NA","1","y","1419"
"","","0","b","1","a","9465"
"","","0","a","1","d","10086"
"","","1","e","1","e","6538"
"","","1","c","1","c","15492"
"","","1","b","1","b","18960"
"","","0","e","1","b","8898"
"","","0","b","1","c","21573"
"","","1","a","1","a","27458"
"1","2","0","a","2","space","1315"
"1","2","0","a","2","space","8583"
"1","2","0","a","2","space","14038"
"1","2","0","a","2","space","2467"
"1","2","0","a","2","space","5399"
"1","2","0","a","2","space","3961"
"1","2","0","a","2","space","6097"
"1","2","0","a","2","space","5990"
"1","2","0","a","2","space","3174"
"1","2","0","a","2","n","1962"
"1","2","0","a","2","space","3078"
"1","2","0","a","2","space","2310"
"1","2","0","a","2","space","16546"
"1","2","0","a","2","y","1657"
"1","2","0","a","2","space","4036"
"","","0","c","2","a","9255"
"","","1","d","2","d","9428"
"","","1","d","2","d","6808"
"","","1","e","2","e","6199"
"2","2","0","e","3","space","914"
"2","2","0","e","3","space","6022"
"2","2","0","e","3","space","1855"
"2","2","0","e","3","space","5156"
"2","2","0","e","3","space","5653"
"2","2","0","e","3","space","6577"
"2","2","0","e","3","space","1431"
"2","2","0","e","3","space","19052"
"2","2","0","e","3","y","1610"
"2","2","0","e","3","space","11666"
"2","2","0","e","3","space","2995"
"2","2","0","e","3","space","2612"
"2","2","0","e","3","space","8675"
"2","2","0","e","3","y","2233"
"","","1","c","3","c","5896"
"","","0","d","3","b","29375"
"","","1","c","3","c","8775"
"","","0","e","3","a","7734"
"1","2","0","e","4","space","1071"
"1","2","0","e","4","space","6604"
"1","2","0","e","4","space","3730"
"1","2","0","e","4","space","857"
"1","2","0","e","4","space","498"
"1","2","0","e","4","space","699"
"1","2","0","e","4","space","3077"
"1","2","0","e","4","space","1615"
"1","2","0","e","4","space","4547"
"1","2","0","e","4","n","1754"
"1","2","0","e","4","space","4687"
"1","2","0","e","4","n","1322"
"1","2","0","e","4","space","5271"
"1","2","0","e","4","n","1930"
"1","2","0","e","4","space","1642"
"1","2","0","e","4","y","3353"
"1","2","0","e","4","space","3250"
"1","2","0","e","4","space","6075"
"","","0","b","4","a","5033"
"","","0","a","4","b","5464"
"","","1","a","4","a","15085"
"","","0","d","4","a","12293"
"2","2","0","d","5","space","925"
"2","2","0","d","5","space","3923"
"2","2","0","d","5","space","2355"
"2","2","0","d","5","space","4978"
"2","2","0","d","5","space","2261"
"2","2","0","d","5","space","3891"
"2","2","0","d","5","space","10135"
"2","2","0","d","5","y","1290"
"2","2","0","d","5","space","3687"
"2","2","0","d","5","space","6370"
"2","2","0","d","5","y","1146"
"2","2","0","d","5","space","2527"
"2","2","0","d","5","space","2039"
"2","2","0","d","5","space","3613"
"2","2","0","d","5","space","2178"
"2","2","0","d","5","space","8228"
"2","2","0","d","5","y","1062"
"2","2","0","d","5","space","4344"
"","","0","b","5","a","9334"
"","","0","b","5","c","6454"
"","","0","c","5","d","9577"
"","","0","d","5","b","13074"
"1","2","0","d","6","space","1415"
"1","2","0","d","6","space","1465"
"1","2","0","d","6","n","1563"
"1","2","0","d","6","space","2597"
"1","2","0","d","6","space","1173"
"1","2","0","d","6","space","2123"
"1","2","0","d","6","space","983"
"1","2","0","d","6","space","1644"
"1","2","0","d","6","space","3571"
"1","2","0","d","6","n","2202"
"1","2","0","d","6","space","1464"
"1","2","0","d","6","space","3106"
"1","2","0","d","6","space","1478"
"1","2","0","d","6","y","1691"
"1","2","0","d","6","space","7286"
"1","2","0","d","6","space","2069"
"1","2","0","d","6","n","3225"
"1","2","0","d","6","space","2094"
"","","1","d","6","d","3097"
"","","1","c","6","c","4582"
"","","0","d","6","c","9237"
"","","1","d","6","d","13093"
"2","2","0","d","7","space","891"
"2","2","0","d","7","space","4066"
"2","2","0","d","7","space","1461"
"2","2","0","d","7","space","1236"
"2","2","0","d","7","space","3155"
"2","2","0","d","7","y","1530"
"2","2","0","d","7","space","1063"
"2","2","0","d","7","space","1048"
"2","2","0","d","7","space","1333"
"2","2","0","d","7","space","3077"
"2","2","0","d","7","space","1694"
"2","2","0","d","7","space","936"
"2","2","0","d","7","space","3554"
"2","2","0","d","7","space","2708"
"2","2","0","d","7","space","888"
"2","2","0","d","7","space","1876"
