"Condition_Num","booklet","correct","correct_response","passage","response","response_time"
"1","1","undefined","NA","1","space","749"
"1","1","undefined","NA","1","space","4845"
"1","1","undefined","NA","1","space","10318"
"1","1","undefined","NA","1","n","3370"
"1","1","undefined","NA","1","space","16015"
"1","1","undefined","NA","1","n","2106"
"1","1","undefined","NA","1","space","7854"
"1","1","undefined","NA","1","space","3239"
"1","1","undefined","NA","1","space","4533"
"1","1","undefined","NA","1","space","4797"
"1","1","undefined","NA","1","space","2689"
"1","1","undefined","NA","1","space","5875"
"1","1","undefined","NA","1","space","2929"
"1","1","undefined","NA","1","space","3329"
"1","1","undefined","NA","1","space","4658"
"1","1","undefined","NA","1","space","8271"
"1","1","undefined","NA","1","space","3234"
"1","1","undefined","NA","1","space","2339"
"1","1","undefined","NA","1","space","8975"
"1","1","undefined","NA","1","space","2083"
"1","1","undefined","NA","1","space","6259"
"1","1","undefined","NA","1","n","2602"
"1","1","undefined","NA","1","space","2916"
"1","1","undefined","NA","1","space","8259"
"1","1","undefined","NA","1","n","1674"
"1","1","undefined","NA","1","space","13108"
"1","1","undefined","NA","1","y","1435"
"1","1","undefined","NA","1","space","6944"
"1","1","undefined","NA","1","n","1995"
"1","1","undefined","NA","1","space","3234"
"1","1","undefined","NA","1","space","3680"
"1","1","undefined","NA","1","space","6655"
"1","1","undefined","NA","1","space","6752"
"1","1","undefined","NA","1","space","3824"
"1","1","undefined","NA","1","space","4368"
"1","1","undefined","NA","1","space","8743"
"1","1","undefined","NA","1","space","7266"
"1","1","undefined","NA","1","n","1690"
"","","1","b","1","b","4603"
"","","1","a","1","a","6467"
"","","1","e","1","e","2964"
"","","0","c","1","d","8175"
"","","1","b","1","b","12592"
"","","0","e","1","c","9710"
"","","1","b","1","b","14593"
"","","1","a","1","a","11102"
"2","1","0","a","2","space","3062"
"2","1","0","a","2","space","6189"
"2","1","0","a","2","space","6048"
"2","1","0","a","2","space","2679"
"2","1","0","a","2","space","5312"
"2","1","0","a","2","space","2148"
"2","1","0","a","2","space","2580"
"2","1","0","a","2","space","7940"
"2","1","0","a","2","space","3218"
"2","1","0","a","2","y","1610"
"2","1","0","a","2","space","1283"
"2","1","0","a","2","space","2786"
"2","1","0","a","2","space","4889"
"2","1","0","a","2","y","2634"
"2","1","0","a","2","space","6272"
"","","1","c","2","c","5048"
"","","0","d","2","a","8128"
"","","1","d","2","d","4153"
"","","0","e","2","a","7513"
"1","1","0","e","3","space","808"
"1","1","0","e","3","space","1969"
"1","1","0","e","3","space","12217"
"1","1","0","e","3","space","4672"
"1","1","0","e","3","space","9087"
"1","1","0","e","3","space","9122"
"1","1","0","e","3","y","2218"
"1","1","0","e","3","space","11326"
"1","1","0","e","3","space","2812"
"1","1","0","e","3","space","4557"
"1","1","0","e","3","space","7738"
"1","1","0","e","3","y","1274"
"","","0","c","3","b","11180"
"","","1","d","3","d","11434"
"","","1","c","3","c","5962"
"","","0","e","3","a","7026"
"2","1","0","e","4","space","519"
"2","1","0","e","4","space","3010"
"2","1","0","e","4","space","931"
"2","1","0","e","4","space","5698"
"2","1","0","e","4","space","2004"
"2","1","0","e","4","space","3250"
"2","1","0","e","4","space","2194"
"2","1","0","e","4","space","6763"
"2","1","0","e","4","n","1659"
"2","1","0","e","4","space","10948"
"2","1","0","e","4","n","1322"
"2","1","0","e","4","space","1745"
"2","1","0","e","4","space","8967"
"2","1","0","e","4","n","1546"
"2","1","0","e","4","space","5789"
