"Condition_Num","booklet","correct","correct_response","passage","response","response_time"
"2","2","undefined","NA","1","space","1042"
"2","2","undefined","NA","1","space","5747"
"2","2","undefined","NA","1","space","8923"
"2","2","undefined","NA","1","n","2251"
"2","2","undefined","NA","1","space","28175"
"2","2","undefined","NA","1","y","2315"
"2","2","undefined","NA","1","space","6538"
"2","2","undefined","NA","1","space","2485"
"2","2","undefined","NA","1","space","3310"
"2","2","undefined","NA","1","space","3709"
"2","2","undefined","NA","1","space","2728"
"2","2","undefined","NA","1","space","7686"
"2","2","undefined","NA","1","space","3502"
"2","2","undefined","NA","1","space","4693"
"2","2","undefined","NA","1","space","3935"
"2","2","undefined","NA","1","space","2401"
"2","2","undefined","NA","1","space","2833"
"2","2","undefined","NA","1","space","1696"
"2","2","undefined","NA","1","space","3919"
"2","2","undefined","NA","1","space","2897"
"2","2","undefined","NA","1","space","2722"
"2","2","undefined","NA","1","space","2354"
"2","2","undefined","NA","1","space","2528"
"2","2","undefined","NA","1","space","3280"
"2","2","undefined","NA","1","space","2498"
"2","2","undefined","NA","1","space","2018"
"2","2","undefined","NA","1","space","4482"
"2","2","undefined","NA","1","y","3612"
"2","2","undefined","NA","1","space","8114"
"2","2","undefined","NA","1","space","6184"
"2","2","undefined","NA","1","y","2442"
"2","2","undefined","NA","1","space","5989"
"2","2","undefined","NA","1","y","4266"
"2","2","undefined","NA","1","space","6158"
"2","2","undefined","NA","1","n","2090"
"2","2","undefined","NA","1","space","1608"
"2","2","undefined","NA","1","space","4255"
"2","2","undefined","NA","1","space","4289"
"2","2","undefined","NA","1","space","2898"
"2","2","undefined","NA","1","space","2641"
"2","2","undefined","NA","1","space","3840"
"2","2","undefined","NA","1","space","4959"
"2","2","undefined","NA","1","space","2815"
"2","2","undefined","NA","1","space","7468"
"2","2","undefined","NA","1","space","6167"
"2","2","undefined","NA","1","space","8671"
"2","2","undefined","NA","1","y","2170"
"","","1","b","1","b","7148"
"","","1","a","1","a","5871"
"","","1","e","1","e","7859"
"","","0","c","1","d","21428"
"","","0","b","1","a","17285"
"","","0","e","1","b","7118"
"","","0","b","1","c","26054"
"","","1","a","1","a","13023"
"1","2","0","a","2","space","1576"
"1","2","0","a","2","space","16506"
"1","2","0","a","2","space","4239"
"1","2","0","a","2","space","2992"
"1","2","0","a","2","space","8590"
"1","2","0","a","2","space","4421"
"1","2","0","a","2","space","3413"
"1","2","0","a","2","space","11931"
"1","2","0","a","2","space","3738"
"1","2","0","a","2","y","3258"
"1","2","0","a","2","space","8738"
"1","2","0","a","2","space","2799"
"1","2","0","a","2","space","4960"
"1","2","0","a","2","n","1963"
"1","2","0","a","2","space","7447"
"","","0","c","2","d","10631"
"","","1","d","2","d","8207"
"","","1","d","2","d","5720"
"","","1","e","2","e","6249"
"2","2","0","e","3","space","8984"
"2","2","0","e","3","space","3137"
"2","2","0","e","3","space","2049"
"2","2","0","e","3","space","5503"
"2","2","0","e","3","space","7907"
"2","2","0","e","3","space","4575"
"2","2","0","e","3","space","1461"
"2","2","0","e","3","space","6940"
"2","2","0","e","3","n","3258"
"2","2","0","e","3","space","4124"
"2","2","0","e","3","space","4767"
"2","2","0","e","3","space","3188"
"2","2","0","e","3","space","10240"
"2","2","0","e","3","n","2137"
"","","1","c","3","c","4330"
"","","0","d","3","a","13066"
"","","0","c","3","e","15424"
"","","1","e","3","e","6921"
"1","2","0","e","4","space","10567"
"1","2","0","e","4","space","11676"
"1","2","0","e","4","space","6460"
"1","2","0","e","4","space","1507"
"1","2","0","e","4","space","931"
"1","2","0","e","4","space","1682"
"1","2","0","e","4","space","2001"
"1","2","0","e","4","space","1858"
"1","2","0","e","4","space","7094"
"1","2","0","e","4","n","1753"
"1","2","0","e","4","space","7251"
"1","2","0","e","4","y","2761"
"1","2","0","e","4","space","12952"
"1","2","0","e","4","y","2218"
"1","2","0","e","4","space","2949"
"1","2","0","e","4","n","2009"
"1","2","0","e","4","space","8111"
"1","2","0","e","4","space","10549"
"","","1","b","4","b","6765"
"","","1","a","4","a","8095"
"","","1","a","4","a","8266"
"","","1","d","4","d","12302"
"2","2","0","d","5","space","1237"
"2","2","0","d","5","space","6303"
"2","2","0","d","5","space","3535"
"2","2","0","d","5","space","4582"
"2","2","0","d","5","space","1842"
"2","2","0","d","5","space","5406"
"2","2","0","d","5","space","6711"
"2","2","0","d","5","n","2074"
"2","2","0","d","5","space","3423"
"2","2","0","d","5","space","6174"
"2","2","0","d","5","n","1401"
"2","2","0","d","5","space","2305"
"2","2","0","d","5","space","1914"
"2","2","0","d","5","space","6862"
"2","2","0","d","5","space","6053"
"2","2","0","d","5","space","4301"
"2","2","0","d","5","n","1467"
"2","2","0","d","5","space","4270"
"","","1","b","5","b","11736"
"","","0","b","5","e","6479"
"","","1","c","5","c","4755"
"","","1","d","5","d","15934"
"1","2","0","d","6","space","1521"
"1","2","0","d","6","space","2411"
"1","2","0","d","6","n","3129"
"1","2","0","d","6","space","6597"
"1","2","0","d","6","space","2210"
"1","2","0","d","6","space","5556"
"1","2","0","d","6","space","1922"
"1","2","0","d","6","space","3208"
"1","2","0","d","6","space","4367"
"1","2","0","d","6","n","1738"
"1","2","0","d","6","space","3984"
"1","2","0","d","6","space","4334"
"1","2","0","d","6","space","1849"
"1","2","0","d","6","n","1305"
"1","2","0","d","6","space","2069"
"1","2","0","d","6","space","2490"
"1","2","0","d","6","n","1226"
"1","2","0","d","6","space","1855"
"","","0","d","6","a","6091"
"","","1","c","6","c","4959"
"","","0","d","6","b","15615"
"","","1","d","6","d","10786"
"2","2","0","d","7","space","5287"
"2","2","0","d","7","space","5276"
"2","2","0","d","7","space","5831"
"2","2","0","d","7","space","3760"
"2","2","0","d","7","space","5989"
"2","2","0","d","7","n","1749"
"2","2","0","d","7","space","1425"
"2","2","0","d","7","space","1999"
"2","2","0","d","7","space","2096"
"2","2","0","d","7","space","4580"
"2","2","0","d","7","space","2469"
"2","2","0","d","7","space","1284"
"2","2","0","d","7","space","5563"
"2","2","0","d","7","space","5518"
"2","2","0","d","7","space","1968"
"2","2","0","d","7","space","3870"
"2","2","0","d","7","space","7612"
"2","2","0","d","7","space","3019"
"2","2","0","d","7","y","1593"
"","","1","a","7","a","5917"
"","","1","a","7","a","6242"
"","","0","b","7","a","13646"
"","","0","c","7","e","14806"
"1","2","0","c","8","space","647"
"1","2","0","c","8","space","10432"
"1","2","0","c","8","space","5284"
"1","2","0","c","8","space","3622"
"1","2","0","c","8","space","8478"
"1","2","0","c","8","n","1515"
"1","2","0","c","8","space","6362"
"1","2","0","c","8","space","4071"
"1","2","0","c","8","y","1305"
"1","2","0","c","8","space","10070"
"1","2","0","c","8","space","3632"
"1","2","0","c","8","y","2058"
"1","2","0","c","8","space","2080"
"1","2","0","c","8","space","5900"
"","","1","e","8","e","7306"
"","","0","b","8","a","7631"
"","","1","a","8","a","12067"
"","","0","e","8","c","13397"
