"Condition_Num","booklet","correct","correct_response","passage","response","response_time"
"1","1","undefined","NA","1","space","1330"
"1","1","undefined","NA","1","space","12300"
"1","1","undefined","NA","1","space","22697"
"1","1","undefined","NA","1","n","2857"
"1","1","undefined","NA","1","space","38236"
"1","1","undefined","NA","1","n","2453"
"1","1","undefined","NA","1","space","22129"
"1","1","undefined","NA","1","space","15092"
"1","1","undefined","NA","1","space","11780"
"1","1","undefined","NA","1","space","9315"
"1","1","undefined","NA","1","space","5652"
"1","1","undefined","NA","1","space","8644"
"1","1","undefined","NA","1","space","5775"
"1","1","undefined","NA","1","space","9722"
"1","1","undefined","NA","1","space","10372"
"1","1","undefined","NA","1","space","12410"
"1","1","undefined","NA","1","space","6262"
"1","1","undefined","NA","1","space","6006"
"1","1","undefined","NA","1","space","23996"
"1","1","undefined","NA","1","space","5109"
"1","1","undefined","NA","1","space","11012"
"1","1","undefined","NA","1","n","4219"
"1","1","undefined","NA","1","space","8700"
"1","1","undefined","NA","1","space","14631"
"1","1","undefined","NA","1","n","2059"
"1","1","undefined","NA","1","space","12336"
"1","1","undefined","NA","1","y","1531"
"1","1","undefined","NA","1","space","16869"
"1","1","undefined","NA","1","n","1546"
"1","1","undefined","NA","1","space","11397"
"1","1","undefined","NA","1","space","7814"
"1","1","undefined","NA","1","space","17546"
"1","1","undefined","NA","1","space","9606"
"1","1","undefined","NA","1","space","6197"
"1","1","undefined","NA","1","space","8326"
"1","1","undefined","NA","1","space","20017"
"1","1","undefined","NA","1","space","13769"
"1","1","undefined","NA","1","n","2699"
"","","0","b","1","a","7226"
"","","1","a","1","a","4923"
"","","1","e","1","e","3768"
"","","1","c","1","c","13013"
"","","1","b","1","b","11899"
"","","0","e","1","c","15366"
"","","1","b","1","b","12207"
"","","1","a","1","a","22949"
"2","1","0","a","2","space","1224"
"2","1","0","a","2","space","7356"
"2","1","0","a","2","space","6925"
"2","1","0","a","2","space","9925"
"2","1","0","a","2","space","7122"
"2","1","0","a","2","space","3957"
"2","1","0","a","2","space","5640"
"2","1","0","a","2","space","9740"
