"Condition_Num","booklet","correct","correct_response","passage","response","response_time"
"2","2","undefined","NA","1","space","1148"
"2","2","undefined","NA","1","space","4457"
"2","2","undefined","NA","1","space","17589"
"2","2","undefined","NA","1","y","2858"
"2","2","undefined","NA","1","space","14995"
"2","2","undefined","NA","1","y","3626"
"2","2","undefined","NA","1","space","6202"
"2","2","undefined","NA","1","space","3525"
"2","2","undefined","NA","1","space","3140"
"2","2","undefined","NA","1","space","3531"
"2","2","undefined","NA","1","space","1697"
"2","2","undefined","NA","1","space","3320"
"2","2","undefined","NA","1","space","4156"
"2","2","undefined","NA","1","space","4971"
"2","2","undefined","NA","1","space","3027"
"2","2","undefined","NA","1","space","2736"
"2","2","undefined","NA","1","space","4077"
"2","2","undefined","NA","1","space","2128"
"2","2","undefined","NA","1","space","3813"
"2","2","undefined","NA","1","space","3023"
"2","2","undefined","NA","1","space","2489"
"2","2","undefined","NA","1","space","1892"
"2","2","undefined","NA","1","space","4019"
"2","2","undefined","NA","1","space","4822"
"2","2","undefined","NA","1","space","3346"
"2","2","undefined","NA","1","space","2145"
"2","2","undefined","NA","1","space","4329"
"2","2","undefined","NA","1","y","4090"
"2","2","undefined","NA","1","space","2674"
"2","2","undefined","NA","1","space","5878"
"2","2","undefined","NA","1","n","1963"
"2","2","undefined","NA","1","space","10006"
"2","2","undefined","NA","1","y","2778"
"2","2","undefined","NA","1","space","9517"
"2","2","undefined","NA","1","n","1819"
"2","2","undefined","NA","1","space","3073"
"2","2","undefined","NA","1","space","3090"
"2","2","undefined","NA","1","space","2561"
"2","2","undefined","NA","1","space","3047"
"2","2","undefined","NA","1","space","1781"
"2","2","undefined","NA","1","space","2767"
"2","2","undefined","NA","1","space","3830"
"2","2","undefined","NA","1","space","4686"
"2","2","undefined","NA","1","space","4293"
"2","2","undefined","NA","1","space","5140"
"2","2","undefined","NA","1","space","4943"
"2","2","undefined","NA","1","y","2070"
"","","0","b","1","e","21355"
"","","1","a","1","a","10406"
"","","1","e","1","e","6491"
"","","1","c","1","c","16333"
"","","1","b","1","b","5631"
"","","0","e","1","b","12399"
"","","1","b","1","b","26101"
"","","0","a","1","b","18448"
"1","2","0","a","2","space","1472"
"1","2","0","a","2","space","9575"
"1","2","0","a","2","space","2317"
"1","2","0","a","2","space","3782"
"1","2","0","a","2","space","6301"
"1","2","0","a","2","space","4155"
"1","2","0","a","2","space","4214"
"1","2","0","a","2","space","5658"
"1","2","0","a","2","space","5528"
"1","2","0","a","2","y","2602"
"1","2","0","a","2","space","3727"
"1","2","0","a","2","space","2598"
"1","2","0","a","2","space","4909"
"1","2","0","a","2","n","1627"
"1","2","0","a","2","space","6733"
"","","1","c","2","c","4375"
"","","1","d","2","d","8157"
"","","1","d","2","d","8449"
"","","1","e","2","e","6527"
"2","2","0","e","3","space","1101"
