"Condition_Num","booklet","correct","correct_response","passage","response","response_time"
"2","2","undefined","NA","1","space","3440"
"2","2","undefined","NA","1","space","6301"
"2","2","undefined","NA","1","space","17416"
"2","2","undefined","NA","1","n","3402"
"2","2","undefined","NA","1","space","29676"
"2","2","undefined","NA","1","n","4538"
"2","2","undefined","NA","1","space","7575"
"2","2","undefined","NA","1","space","18646"
"2","2","undefined","NA","1","space","8847"
"2","2","undefined","NA","1","space","5763"
"2","2","undefined","NA","1","space","2838"
"2","2","undefined","NA","1","space","5390"
"2","2","undefined","NA","1","space","5005"
"2","2","undefined","NA","1","space","19222"
"2","2","undefined","NA","1","space","4031"
"2","2","undefined","NA","1","space","2757"
"2","2","undefined","NA","1","space","5110"
"2","2","undefined","NA","1","space","2722"
"2","2","undefined","NA","1","space","6467"
"2","2","undefined","NA","1","space","4848"
"2","2","undefined","NA","1","space","5751"
"2","2","undefined","NA","1","space","4946"
"2","2","undefined","NA","1","space","5391"
"2","2","undefined","NA","1","space","8399"
"2","2","undefined","NA","1","space","5584"
"2","2","undefined","NA","1","space","3073"
"2","2","undefined","NA","1","space","16824"
"2","2","undefined","NA","1","n","3003"
"2","2","undefined","NA","1","space","7966"
"2","2","undefined","NA","1","space","9221"
"2","2","undefined","NA","1","n","2058"
"2","2","undefined","NA","1","space","14218"
"2","2","undefined","NA","1","n","2250"
"2","2","undefined","NA","1","space","5136"
"2","2","undefined","NA","1","n","2075"
"2","2","undefined","NA","1","space","3233"
"2","2","undefined","NA","1","space","11749"
"2","2","undefined","NA","1","space","4291"
"2","2","undefined","NA","1","space","2393"
"2","2","undefined","NA","1","space","4097"
"2","2","undefined","NA","1","space","3550"
"2","2","undefined","NA","1","space","4447"
"2","2","undefined","NA","1","space","2710"
"2","2","undefined","NA","1","space","4431"
"2","2","undefined","NA","1","space","6171"
"2","2","undefined","NA","1","space","8534"
"2","2","undefined","NA","1","n","2330"
"","","1","b","1","b","4618"
"","","1","a","1","a","2944"
"","","1","e","1","e","7897"
"","","1","c","1","c","8703"
"","","1","b","1","b","9617"
"","","0","e","1","c","4544"
"","","1","b","1","b","26000"
"","","0","a","1","e","7909"
"1","2","0","a","2","space","2055"
"1","2","0","a","2","space","12522"
"1","2","0","a","2","space","5487"
"1","2","0","a","2","space","4567"
"1","2","0","a","2","space","11294"
"1","2","0","a","2","space","8129"
"1","2","0","a","2","space","3878"
"1","2","0","a","2","space","7035"
"1","2","0","a","2","space","4185"
"1","2","0","a","2","n","1835"
"1","2","0","a","2","space","4402"
"1","2","0","a","2","space","6668"
"1","2","0","a","2","space","6598"
"1","2","0","a","2","y","1977"
"1","2","0","a","2","space","8797"
"","","1","c","2","c","6744"
"","","1","d","2","d","7334"
"","","1","d","2","d","3664"
"","","1","e","2","e","6041"
"2","2","0","e","3","space","1686"
"2","2","0","e","3","space","5508"
"2","2","0","e","3","space","2511"
"2","2","0","e","3","space","8290"
"2","2","0","e","3","space","19565"
"2","2","0","e","3","space","3978"
"2","2","0","e","3","space","2244"
"2","2","0","e","3","space","7438"
"2","2","0","e","3","n","1770"
"2","2","0","e","3","space","5076"
"2","2","0","e","3","space","3221"
"2","2","0","e","3","space","6094"
"2","2","0","e","3","space","11502"
"2","2","0","e","3","n","2312"
"","","1","c","3","c","8554"
"","","1","d","3","d","9755"
"","","1","c","3","c","9281"
"","","1","e","3","e","4280"
"1","2","0","e","4","space","1127"
"1","2","0","e","4","space","8663"
"1","2","0","e","4","space","6426"
"1","2","0","e","4","space","803"
"1","2","0","e","4","space","866"
"1","2","0","e","4","space","2339"
"1","2","0","e","4","space","2882"
"1","2","0","e","4","space","1841"
"1","2","0","e","4","space","5840"
"1","2","0","e","4","n","2425"
"1","2","0","e","4","space","5449"
"1","2","0","e","4","n","1946"
"1","2","0","e","4","space","9546"
